frame,filament_id,z,y,x,raw_intensity,probability
2,6,0,69,63,164.0,0.5363698601722717
2,6,0,69,64,170.0,0.506149172782898
2,6,0,70,62,173.0,0.7132318019866943
2,6,0,70,63,179.0,0.9579734206199646
2,6,0,70,64,171.0,0.9875659942626953
2,6,0,70,65,173.0,0.9861311912536621
2,6,0,70,66,163.0,0.9424375891685486
2,6,0,71,61,160.0,0.7780702710151672
2,6,0,71,62,156.0,0.9723231196403503
2,6,0,71,63,169.0,0.9940329194068909
2,6,0,71,64,171.0,0.998189389705658
2,6,0,71,65,166.0,0.9982805252075195
2,6,0,71,66,176.0,0.9951075315475464
2,6,0,71,67,162.0,0.9628516435623169
2,6,0,71,68,172.0,0.6347700953483582
2,6,0,72,61,147.0,0.9221547842025757
2,6,0,72,62,165.0,0.9882957935333252
2,6,0,72,63,164.0,0.9934033751487732
2,6,0,72,64,155.0,0.9941809773445129
2,6,0,72,65,171.0,0.9933972358703613
2,6,0,72,66,165.0,0.9937887787818909
2,6,0,72,67,165.0,0.9669246673583984
2,6,0,72,68,147.0,0.6415562033653259
2,6,0,73,61,160.0,0.9518172144889832
2,6,0,73,62,179.0,0.9924761652946472
2,6,0,73,63,151.0,0.9878655076026917
2,6,0,73,64,149.0,0.9560654163360596
2,6,0,73,65,157.0,0.8676808476448059
2,6,0,73,66,155.0,0.8859869837760925
2,6,0,73,67,172.0,0.7264670133590698
2,6,0,74,61,164.0,0.9296056628227234
2,6,0,74,62,168.0,0.9884421229362488
2,6,0,74,63,166.0,0.9662729501724243
2,6,0,74,64,143.0,0.5783233642578125
2,6,0,75,62,157.0,0.7553379535675049
2,6,0,75,63,152.0,0.6211869120597839
2,6,1,69,63,153.0,0.5796873569488525
2,6,1,70,62,163.0,0.864010214805603
2,6,1,70,63,160.0,0.9889974594116211
2,6,1,70,64,149.0,0.9968999624252319
2,6,1,70,65,152.0,0.9872129559516907
2,6,1,70,66,156.0,0.7699799537658691
2,6,1,71,61,156.0,0.8223432898521423
2,6,1,71,62,158.0,0.9781783223152161
2,6,1,71,63,169.0,0.9970391988754272
2,6,1,71,64,151.0,0.9990917444229126
2,6,1,71,65,168.0,0.9988552331924438
2,6,1,71,66,147.0,0.9907680153846741
2,6,1,71,67,164.0,0.7235209941864014
2,6,1,72,61,147.0,0.8515743613243103
2,6,1,72,62,148.0,0.9722788333892822
2,6,1,72,63,171.0,0.9935716390609741
2,6,1,72,64,154.0,0.9964112639427185
2,6,1,72,65,155.0,0.9936703443527222
2,6,1,72,66,148.0,0.9743044376373291
2,6,1,72,67,142.0,0.5627570152282715
2,6,1,73,61,154.0,0.5838049650192261
2,6,1,73,62,150.0,0.8787411451339722
2,6,1,73,63,150.0,0.9034216403961182
2,6,1,73,64,150.0,0.7805958986282349
2,6,1,74,62,151.0,0.6210216879844666
4,6,0,69,59,163.0,0.7179758548736572
4,6,0,69,60,146.0,0.9077035784721375
4,6,0,69,61,159.0,0.5748799443244934
4,6,0,70,59,167.0,0.8907230496406555
4,6,0,70,60,152.0,0.9898731708526611
4,6,0,70,61,161.0,0.9639372229576111
4,6,0,70,62,164.0,0.793422281742096
4,6,0,70,63,140.0,0.8317614793777466
4,6,0,70,64,151.0,0.943691074848175
4,6,0,70,65,163.0,0.9656168222427368
4,6,0,70,66,152.0,0.9204638600349426
4,6,0,70,67,166.0,0.5633280277252197
4,6,0,71,59,148.0,0.516359269618988
4,6,0,71,60,160.0,0.9649770259857178
4,6,0,71,61,164.0,0.9736530184745789
4,6,0,71,62,162.0,0.9770219922065735
4,6,0,71,63,156.0,0.9918477535247803
4,6,0,71,64,167.0,0.9989458918571472
4,6,0,71,65,149.0,0.9995905756950378
4,6,0,71,66,168.0,0.9992992877960205
4,6,0,71,67,146.0,0.9884635806083679
4,6,0,71,68,139.0,0.8650557398796082
4,6,0,72,61,151.0,0.9046702980995178
4,6,0,72,62,150.0,0.967298150062561
4,6,0,72,63,157.0,0.9897116422653198
4,6,0,72,64,159.0,0.998690664768219
4,6,0,72,65,161.0,0.9998468160629272
4,6,0,72,66,146.0,0.999907374382019
4,6,0,72,67,162.0,0.9988155364990234
4,6,0,72,68,161.0,0.9747660756111145
4,6,0,73,62,161.0,0.6404992341995239
4,6,0,73,63,151.0,0.9241505861282349
4,6,0,73,64,153.0,0.9882904291152954
4,6,0,73,65,158.0,0.9978618025779724
4,6,0,73,66,150.0,0.9987277388572693
4,6,0,73,67,159.0,0.9862158298492432
4,6,0,73,68,141.0,0.8279388546943665
4,6,0,74,65,156.0,0.593437671661377
4,6,0,74,66,156.0,0.7011846303939819
4,6,1,69,59,150.0,0.5917263031005859
4,6,1,69,60,159.0,0.7848030924797058
4,6,1,70,59,148.0,0.9206222891807556
4,6,1,70,60,144.0,0.9674416184425354
4,6,1,70,61,133.0,0.8322306871414185
4,6,1,70,64,147.0,0.658799946308136
4,6,1,70,65,160.0,0.8789348006248474
4,6,1,70,66,165.0,0.9077287316322327
