frame,filament_id,z,y,x,raw_intensity,probability
2,4,0,85,64,138.0,0.8564482927322388
2,4,0,85,65,151.0,0.9248666763305664
2,4,0,85,66,137.0,0.7256962656974792
2,4,0,85,67,147.0,0.7720960974693298
2,4,0,85,68,146.0,0.7318748235702515
2,4,0,86,64,152.0,0.9994367957115173
2,4,0,86,65,163.0,0.9999934434890747
2,4,0,86,66,136.0,0.9999945163726807
2,4,0,86,67,149.0,0.9999675750732422
2,4,0,86,68,151.0,0.9981546998023987
2,4,0,86,69,141.0,0.5538275241851807
2,4,0,87,64,153.0,0.9997959733009338
2,4,0,87,65,152.0,0.9999998807907104
2,4,0,87,66,158.0,1.0
2,4,0,87,67,158.0,1.0
2,4,0,87,68,147.0,0.9999990463256836
2,4,0,87,69,149.0,0.9944344162940979
2,4,0,88,64,139.0,0.9489316344261169
2,4,0,88,65,153.0,0.9999926090240479
2,4,0,88,66,172.0,1.0
2,4,0,88,67,159.0,1.0
2,4,0,88,68,175.0,1.0
2,4,0,88,69,149.0,0.9998983144760132
2,4,0,88,70,147.0,0.916060209274292
2,4,0,89,65,135.0,0.9644530415534973
2,4,0,89,66,159.0,0.9999934434890747
2,4,0,89,67,143.0,1.0
2,4,0,89,68,168.0,0.9999996423721313
2,4,0,89,69,151.0,0.9997459053993225
2,4,0,89,70,142.0,0.9524334669113159
2,4,0,90,66,145.0,0.9289469122886658
2,4,0,90,67,154.0,0.9988282322883606
2,4,0,90,68,152.0,0.9987545013427734
2,4,0,90,69,141.0,0.9698119759559631
2,4,1,85,63,140.0,0.9545170664787292
2,4,1,85,64,139.0,0.9999662637710571
2,4,1,85,65,137.0,0.9999884366989136
2,4,1,85,66,154.0,0.9980995059013367
2,4,1,85,67,139.0,0.9314104914665222
2,4,1,86,63,146.0,0.9894115328788757
2,4,1,86,64,145.0,0.9999995231628418
2,4,1,86,65,155.0,1.0
2,4,1,86,66,141.0,0.9999998807907104
2,4,1,86,67,152.0,0.9999861717224121
2,4,1,86,68,142.0,0.9585334062576294
2,4,1,87,63,136.0,0.8332424163818359
2,4,1,87,64,140.0,0.999994158744812
2,4,1,87,65,155.0,1.0
2,4,1,87,66,152.0,1.0
2,4,1,87,67,150.0,1.0
2,4,1,87,68,137.0,0.9999831914901733
2,4,1,87,69,136.0,0.5387995839118958
2,4,1,88,64,142.0,0.9280453324317932
2,4,1,88,65,139.0,0.9999980926513672
2,4,1,88,66,158.0,1.0
2,4,1,88,67,161.0,1.0
2,4,1,88,68,154.0,0.9999997615814209
2,4,1,88,69,135.0,0.995672345161438
2,4,1,89,65,123.0,0.544884443283081
2,4,1,89,66,145.0,0.9999536275863647
2,4,1,89,67,141.0,0.9999994039535522
2,4,1,89,68,150.0,0.9999876022338867
2,4,1,89,69,131.0,0.9634498953819275
2,4,1,90,67,132.0,0.8329759240150452
2,4,1,90,68,138.0,0.8448560833930969
2,4,2,85,63,139.0,0.8977349996566772
2,4,2,85,64,163.0,0.9998272061347961
2,4,2,85,65,143.0,0.999875545501709
2,4,2,85,66,136.0,0.9358397126197815
2,4,2,86,63,145.0,0.9491336941719055
2,4,2,86,64,153.0,0.9999833106994629
2,4,2,86,65,149.0,0.9999985694885254
2,4,2,86,66,142.0,0.9996954202651978
2,4,2,86,67,137.0,0.7528190016746521
2,4,2,87,63,138.0,0.6328480243682861
2,4,2,87,64,139.0,0.9995490908622742
2,4,2,87,65,137.0,0.9999978542327881
2,4,2,87,66,143.0,0.9999885559082031
2,4,2,87,67,132.0,0.9962906837463379
2,4,2,88,65,128.0,0.9864352345466614
2,4,2,88,66,144.0,0.998904824256897
2,4,2,88,67,142.0,0.9934647679328918
2,4,3,85,64,140.0,0.96321702003479
2,4,3,85,65,145.0,0.9456326365470886
2,4,3,86,64,145.0,0.9480350017547607
2,4,3,86,65,142.0,0.9577137231826782
2,4,3,87,65,133.0,0.826973557472229
2,4,3,87,66,144.0,0.5242146253585815
3,4,0,87,63,146.0,0.9660086035728455
3,4,0,87,64,145.0,0.9991820454597473
3,4,0,87,65,135.0,0.989787220954895
3,4,0,87,66,139.0,0.5178765654563904
3,4,0,88,63,147.0,0.9989381432533264
3,4,0,88,64,168.0,0.9999939203262329
3,4,0,88,65,154.0,0.9999839067459106
3,4,0,88,66,147.0,0.9991674423217773
3,4,0,88,67,149.0,0.9913280606269836
3,4,0,88,68,152.0,0.982370138168335
3,4,0,88,69,147.0,0.956720232963562
3,4,0,88,70,150.0,0.7385338544845581
3,4,0,89,63,140.0,0.9902389049530029
3,4,0,89,64,155.0,0.9999877214431763
3,4,0,89,65,146.0,0.9999992847442627
3,4,0,89,66,152.0,0.999998927116394
3,4,0,89,67,155.0,0.9999955892562866
3,4,0,89,68,158.0,0.9999852180480957
3,4,0,89,69,149.0,0.9998321533203125
3,4,0,89,70,145.0,0.9900403618812561
3,4,0,90,64,137.0,0.9904932379722595
3,4,0,90,65,162.0,0.9999256134033203
3,4,0,90,66,167.0,0.9999978542327881
3,4,0,90,67,165.0,0.999998927116394
3,4,0,90,68,172.0,0.9999940395355225
3,4,0,90,69,141.0,0.999637246131897
3,4,0,90,70,144.0,0.8596631288528442
3,4,0,91,65,155.0,0.71769779920578
3,4,0,91,66,143.0,0.9976379871368408
3,4,0,91,67,155.0,0.9994866847991943
3,4,0,91,68,139.0,0.9966423511505127
3,4,0,91,69,146.0,0.5916953682899475
3,4,1,87,62,142.0,0.6177990436553955
3,4,1,87,63,159.0,0.9995079040527344
3,4,1,87,64,138.0,0.9999094009399414
3,4,1,87,65,145.0,0.9881239533424377
3,4,1,88,62,127.0,0.8201470971107483
3,4,1,88,63,154.0,0.999987006187439
3,4,1,88,64,153.0,0.9999997615814209
3,4,1,88,65,142.0,0.9999855756759644
3,4,1,88,66,141.0,0.9901617765426636
3,4,1,88,67,142.0,0.7277272939682007
3,4,1,88,68,137.0,0.5048061013221741
3,4,1,89,63,156.0,0.9998660087585449
3,4,1,89,64,152.0,0.9999988079071045
3,4,1,89,65,146.0,0.999990701675415
3,4,1,89,66,135.0,0.9996163845062256
3,4,1,89,67,130.0,0.99410480260849
3,4,1,89,68,137.0,0.966282308101654
3,4,1,90,63,135.0,0.8145553469657898
3,4,1,90,64,140.0,0.9871750473976135
3,4,1,90,65,136.0,0.9743797779083252
3,4,1,90,66,137.0,0.9749022722244263
3,4,1,90,67,135.0,0.9705719947814941
3,4,1,90,68,136.0,0.8591250777244568
3,4,2,87,63,141.0,0.9765995144844055
3,4,2,87,64,145.0,0.9876781105995178
3,4,2,87,65,139.0,0.7140817046165466
3,4,2,88,63,151.0,0.9954200983047485
3,4,2,88,64,153.0,0.9992656111717224
3,4,2,88,65,144.0,0.9190036058425903
3,4,2,89,63,152.0,0.9863860607147217
3,4,2,89,64,144.0,0.9984303116798401
3,4,2,89,65,136.0,0.9024115204811096
4,4,0,85,66,154.0,0.890040934085846
4,4,0,86,65,146.0,0.9737057089805603
4,4,0,86,66,145.0,0.9998918771743774
4,4,0,86,67,159.0,0.9994544386863708
4,4,0,86,68,150.0,0.8392766714096069
4,4,0,87,65,150.0,0.9980427026748657
4,4,0,87,66,166.0,0.999993085861206
4,4,0,87,67,157.0,0.9999929666519165
4,4,0,87,68,168.0,0.9994033575057983
4,4,0,87,69,149.0,0.7785911560058594
4,4,0,88,65,159.0,0.9626049995422363
4,4,0,88,66,162.0,0.9997708201408386
4,4,0,88,67,175.0,0.9999109506607056
4,4,0,88,68,173.0,0.9972977042198181
4,4,0,88,69,141.0,0.7644017934799194
4,4,0,89,66,132.0,0.8744379878044128
4,4,0,89,67,146.0,0.9861393570899963
4,4,0,89,68,143.0,0.9844931364059448
4,4,0,89,69,129.0,0.6165750026702881
