frame,filament_id,z,y,x,raw_intensity,probability
8,2,0,44,62,184.0,0.776352047920227
8,2,0,44,63,183.0,0.9599569439888
8,2,0,44,64,179.0,0.817349374294281
8,2,0,44,65,175.0,0.5475239157676697
8,2,0,45,62,187.0,0.9424625039100647
8,2,0,45,63,193.0,0.996394693851471
8,2,0,45,64,188.0,0.9902864694595337
8,2,0,45,65,170.0,0.8472104668617249
8,2,0,45,66,159.0,0.5255365371704102
8,2,0,46,62,167.0,0.8032395243644714
8,2,0,46,63,183.0,0.9232437014579773
8,2,0,46,64,181.0,0.7822326421737671
8,2,1,44,62,188.0,0.7251080274581909
8,2,1,44,63,175.0,0.8946446776390076
8,2,1,45,62,172.0,0.964350700378418
8,2,1,45,63,164.0,0.9977378845214844
8,2,1,45,64,175.0,0.9635651111602783
8,2,1,46,62,159.0,0.6182037591934204
8,2,1,46,63,156.0,0.8097699880599976
9,2,0,43,66,165.0,0.577958881855011
9,2,0,44,65,185.0,0.988584041595459
9,2,0,44,66,181.0,0.9999940395355225
9,2,0,44,67,194.0,0.9999990463256836
9,2,0,44,68,196.0,0.9997895359992981
9,2,0,45,65,172.0,0.9981676340103149
9,2,0,45,66,204.0,1.0
9,2,0,45,67,207.0,1.0
9,2,0,45,68,193.0,1.0
9,2,0,45,69,203.0,0.9995385408401489
9,2,0,46,65,153.0,0.8382671475410461
9,2,0,46,66,182.0,0.9999961853027344
9,2,0,46,67,190.0,1.0
9,2,0,46,68,204.0,1.0
9,2,0,46,69,186.0,0.9999995231628418
9,2,0,46,70,183.0,0.9930166006088257
9,2,0,47,66,177.0,0.8664358258247375
9,2,0,47,67,183.0,0.9999953508377075
9,2,0,47,68,206.0,1.0
9,2,0,47,69,206.0,1.0
9,2,0,47,70,197.0,0.9999924898147583
9,2,0,47,71,189.0,0.9556609392166138
9,2,0,48,68,188.0,0.9992595314979553
9,2,0,48,69,217.0,0.999983549118042
9,2,0,48,70,201.0,0.9999537467956543
9,2,0,48,71,178.0,0.9783848524093628
9,2,0,49,69,188.0,0.9936853051185608
9,2,0,49,70,190.0,0.9983406066894531
9,2,0,49,71,195.0,0.9082834720611572
9,2,1,43,66,179.0,0.9326753616333008
9,2,1,43,67,174.0,0.667425274848938
9,2,1,44,65,168.0,0.9996500015258789
9,2,1,44,66,200.0,1.0
9,2,1,44,67,171.0,1.0
9,2,1,44,68,181.0,0.999991774559021
9,2,1,45,65,176.0,0.999957799911499
9,2,1,45,66,177.0,1.0
9,2,1,45,67,189.0,1.0
9,2,1,45,68,204.0,1.0
9,2,1,45,69,170.0,0.999920129776001
9,2,1,46,65,169.0,0.9971753358840942
9,2,1,46,66,193.0,1.0
9,2,1,46,67,220.0,1.0
9,2,1,46,68,193.0,1.0
9,2,1,46,69,177.0,1.0
9,2,1,46,70,177.0,0.9821693301200867
9,2,1,47,66,200.0,0.9992859959602356
9,2,1,47,67,185.0,1.0
9,2,1,47,68,191.0,1.0
9,2,1,47,69,179.0,1.0
9,2,1,47,70,180.0,0.9999943971633911
9,2,1,47,71,173.0,0.8912184834480286
9,2,1,48,67,178.0,0.863787829875946
9,2,1,48,68,201.0,0.9998760223388672
9,2,1,48,69,207.0,0.9999889135360718
9,2,1,48,70,184.0,0.9997264742851257
9,2,1,48,71,174.0,0.889360249042511
9,2,1,49,69,181.0,0.9943429231643677
9,2,1,49,70,180.0,0.9837575554847717
9,2,1,49,71,169.0,0.526427149772644
9,2,2,44,65,171.0,0.9894853234291077
9,2,2,44,66,189.0,0.9999986886978149
9,2,2,44,67,167.0,0.9999996423721313
9,2,2,44,68,185.0,0.994506299495697
9,2,2,45,65,174.0,0.9985070824623108
9,2,2,45,66,186.0,1.0
9,2,2,45,67,195.0,1.0
9,2,2,45,68,175.0,0.9999998807907104
9,2,2,45,69,176.0,0.9599661827087402
9,2,2,46,65,151.0,0.9656583070755005
9,2,2,46,66,178.0,0.9999997615814209
9,2,2,46,67,176.0,1.0
9,2,2,46,68,173.0,1.0
9,2,2,46,69,170.0,0.9998928308486938
9,2,2,47,66,172.0,0.9898828864097595
9,2,2,47,67,167.0,0.9999969005584717
9,2,2,47,68,197.0,0.9999992847442627
9,2,2,47,69,177.0,0.9999654293060303
9,2,2,47,70,171.0,0.8618029356002808
9,2,2,48,68,184.0,0.8108060359954834
9,2,2,48,69,170.0,0.8964515328407288
9,2,3,44,65,174.0,0.8817000389099121
9,2,3,44,66,177.0,0.9974305033683777
9,2,3,44,67,166.0,0.9971946477890015
9,2,3,45,65,161.0,0.8868981003761292
9,2,3,45,66,180.0,0.999869704246521
9,2,3,45,67,164.0,0.9999738931655884
9,2,3,45,68,172.0,0.9919849038124084
9,2,3,46,66,177.0,0.9984097480773926
9,2,3,46,67,187.0,0.9999077320098877
9,2,3,46,68,179.0,0.9976969361305237
9,2,3,46,69,151.0,0.5681275129318237
9,2,3,47,67,170.0,0.9564302563667297
9,2,3,47,68,177.0,0.9604102373123169
9,2,3,47,69,173.0,0.6053780913352966
10,2,0,46,69,205.0,0.6858725547790527
10,2,0,46,70,176.0,0.8333771824836731
10,2,0,47,69,183.0,0.584011435508728
10,2,0,47,70,172.0,0.9091414213180542
10,2,0,47,71,176.0,0.5416619181632996
10,2,0,48,70,172.0,0.8465213179588318
48,2,0,66,60,181.0,0.6978209018707275
48,2,0,66,61,178.0,0.9364520311355591
48,2,0,66,62,172.0,0.9872069954872131
48,2,0,66,63,170.0,0.9141735434532166
48,2,0,67,60,169.0,0.9495503306388855
48,2,0,67,61,172.0,0.9978687763214111
48,2,0,67,62,185.0,0.9996404647827148
48,2,0,67,63,156.0,0.997144877910614
48,2,0,67,64,187.0,0.705134391784668
48,2,0,68,60,167.0,0.8908026218414307
48,2,0,68,61,187.0,0.9717427492141724
48,2,0,68,62,182.0,0.9592695832252502
48,2,0,68,63,176.0,0.6887978911399841
48,2,1,66,62,171.0,0.7802445888519287
48,2,1,66,63,167.0,0.5219100117683411
48,2,1,67,61,166.0,0.9610146880149841
48,2,1,67,62,167.0,0.9948045611381531
48,2,1,67,63,163.0,0.9729255437850952
48,2,1,68,60,174.0,0.584291934967041
48,2,1,68,61,162.0,0.8578299283981323
48,2,1,68,62,161.0,0.7110903859138489
