frame,filament_id,z,y,x,raw_intensity,probability
2,4,0,87,64,142.0,0.942810595035553
2,4,0,87,65,139.0,0.9757792353630066
2,4,0,87,66,141.0,0.928358256816864
2,4,0,88,64,126.0,0.8997836112976074
2,4,0,88,65,139.0,0.9712239503860474
2,4,0,88,66,155.0,0.9187999963760376
2,4,0,88,67,138.0,0.5484814643859863
2,4,1,87,65,148.0,0.5405517220497131
3,4,0,78,66,148.0,0.6993870139122009
3,4,0,78,67,156.0,0.976253092288971
3,4,0,78,68,129.0,0.5335273742675781
3,4,0,79,66,148.0,0.9627793431282043
3,4,0,79,67,143.0,0.9996840953826904
3,4,0,79,68,141.0,0.996397078037262
3,4,0,80,66,144.0,0.7910937666893005
3,4,0,80,67,132.0,0.9974138736724854
3,4,0,80,68,143.0,0.9906424880027771
3,4,0,81,67,146.0,0.8404605984687805
3,4,0,81,68,135.0,0.76884925365448
3,4,0,85,62,131.0,0.7346511483192444
3,4,0,86,61,144.0,0.7313539385795593
3,4,0,86,62,145.0,0.8797619938850403
3,4,0,86,63,132.0,0.7311955094337463
3,4,0,86,65,138.0,0.7333388328552246
3,4,0,86,66,124.0,0.8739027976989746
3,4,0,87,61,128.0,0.565450131893158
3,4,0,87,62,151.0,0.8436620831489563
3,4,0,87,63,146.0,0.8489151000976562
3,4,0,87,64,134.0,0.8827160000801086
3,4,0,87,65,151.0,0.9424473643302917
3,4,0,87,66,146.0,0.9114813208580017
3,4,0,88,63,157.0,0.5815642476081848
3,4,0,88,64,147.0,0.7101388573646545
3,4,0,88,65,145.0,0.7608794569969177
3,4,0,88,66,157.0,0.7105829119682312
3,4,0,88,67,132.0,0.5030676126480103
3,4,0,88,68,137.0,0.5201765298843384
3,4,0,89,68,126.0,0.5437782406806946
3,4,1,78,67,129.0,0.9101995229721069
3,4,1,79,66,149.0,0.8511780500411987
3,4,1,79,67,147.0,0.9964472651481628
3,4,1,79,68,135.0,0.8818174600601196
3,4,1,80,67,143.0,0.9370501637458801
3,4,1,80,68,136.0,0.6304780840873718
4,4,0,79,64,143.0,0.5079240798950195
4,4,0,79,65,140.0,0.7475309371948242
4,4,0,80,64,146.0,0.6493399143218994
4,4,0,80,65,135.0,0.8133100867271423
4,4,0,81,64,136.0,0.6194176077842712
4,4,0,81,65,138.0,0.6120549440383911
4,4,1,80,65,153.0,0.5331577658653259
4,4,1,81,64,134.0,0.602799117565155
5,4,0,84,67,129.0,0.6431421041488647
5,4,0,85,66,150.0,0.9283223152160645
5,4,0,85,67,132.0,0.9929876923561096
5,4,0,85,68,133.0,0.8465146422386169
5,4,0,86,66,133.0,0.8964122533798218
5,4,0,86,67,153.0,0.9820408821105957
5,4,0,86,68,148.0,0.8661050200462341
5,4,0,87,66,129.0,0.8628571033477783
5,4,0,87,67,126.0,0.9605878591537476
5,4,0,87,68,153.0,0.7216094732284546
5,4,0,88,66,132.0,0.5440384745597839
5,4,0,88,67,143.0,0.5686119198799133
5,4,1,85,67,141.0,0.8931483030319214
5,4,1,86,66,138.0,0.534737229347229
5,4,1,86,67,139.0,0.9086783528327942
5,4,1,86,68,138.0,0.605406641960144
5,4,1,87,66,148.0,0.5441873669624329
5,4,1,87,67,129.0,0.8671517372131348
6,4,0,85,65,137.0,0.7201266884803772
6,4,0,86,65,155.0,0.8775400519371033
6,4,0,86,66,147.0,0.8668631911277771
6,4,0,87,65,150.0,0.846068263053894
6,4,0,87,66,141.0,0.8234689831733704
7,4,0,84,67,145.0,0.8634973168373108
7,4,0,84,68,141.0,0.5325628519058228
7,4,0,85,66,140.0,0.8445451855659485
7,4,0,85,67,144.0,0.9842110276222229
7,4,0,85,68,148.0,0.7861294150352478
7,4,0,86,66,132.0,0.640392541885376
7,4,0,86,67,141.0,0.8269736170768738
7,4,1,85,67,133.0,0.5032045841217041
8,4,0,84,64,140.0,0.7205181121826172
8,4,0,84,65,150.0,0.5995627045631409
8,4,0,85,64,132.0,0.5912653803825378
8,4,0,85,65,149.0,0.7761566042900085
10,3,0,65,67,138.0,0.7126282453536987
10,3,0,66,66,129.0,0.817952036857605
10,3,0,66,67,147.0,0.8572325110435486
12,4,0,84,63,139.0,0.529481828212738
12,4,0,84,64,136.0,0.7425662875175476
12,4,0,85,64,140.0,0.7597410678863525
12,4,0,85,65,151.0,0.554610550403595
13,4,0,82,64,140.0,0.5689840912818909
16,4,0,90,66,141.0,0.6942587494850159
16,4,0,90,67,153.0,0.6716870069503784
16,4,0,90,68,126.0,0.5717291831970215
16,4,0,91,67,126.0,0.6063729524612427
16,4,0,91,68,139.0,0.8301405310630798
16,4,1,90,66,128.0,0.9402006268501282
16,4,1,90,67,130.0,0.9426723122596741
16,4,1,91,66,134.0,0.9521241784095764
16,4,1,91,67,139.0,0.9742071032524109
16,4,1,91,68,145.0,0.8102861642837524
16,4,1,92,67,127.0,0.6122444868087769
17,4,0,92,65,142.0,0.8564172387123108
17,4,0,92,66,130.0,0.9930237531661987
17,4,0,92,67,134.0,0.9262775778770447
17,4,0,93,65,145.0,0.8186013102531433
17,4,0,93,66,145.0,0.9879066944122314
17,4,0,93,67,139.0,0.9070265889167786
17,4,0,94,66,150.0,0.8167085647583008
17,4,1,92,65,153.0,0.9118573665618896
17,4,1,92,66,142.0,0.9654120206832886
17,4,1,92,67,144.0,0.7080675363540649
17,4,1,93,65,145.0,0.9326494336128235
17,4,1,93,66,134.0,0.9784306883811951
17,4,1,93,67,142.0,0.8095826506614685
17,4,1,94,65,135.0,0.8356302380561829
17,4,1,94,66,156.0,0.9517723321914673
17,4,1,94,67,137.0,0.8573105335235596
31,4,0,82,63,135.0,0.5302665829658508
32,4,0,80,64,133.0,0.6133943200111389
32,4,0,81,63,135.0,0.9142729640007019
32,4,0,81,64,126.0,0.995465099811554
32,4,0,81,65,145.0,0.9443725347518921
32,4,0,82,63,144.0,0.7234156727790833
32,4,0,82,64,133.0,0.9573458433151245
32,4,0,82,65,142.0,0.7570470571517944
32,4,1,81,64,142.0,0.7218193411827087
42,4,0,76,66,135.0,0.6226469278335571
42,4,0,77,66,130.0,0.8845140337944031
42,4,0,78,65,138.0,0.6434550881385803
42,4,0,78,66,130.0,0.8836104273796082
42,4,1,77,66,132.0,0.6663617491722107
