frame,filament_id,z,y,x,raw_intensity,probability
3,2,0,42,64,169.0,0.7634891271591187
3,2,0,42,65,172.0,0.9623724222183228
3,2,0,42,66,178.0,0.9125927090644836
3,2,0,43,64,159.0,0.9995158910751343
3,2,0,43,65,175.0,0.9999840259552002
3,2,0,43,66,199.0,0.99996018409729
3,2,0,43,67,182.0,0.9891303777694702
3,2,0,44,64,178.0,0.9997076392173767
3,2,0,44,65,190.0,0.9999983310699463
3,2,0,44,66,182.0,0.9999973773956299
3,2,0,44,67,177.0,0.9994903802871704
3,2,0,45,64,160.0,0.9943059086799622
3,2,0,45,65,181.0,0.9999750852584839
3,2,0,45,66,195.0,0.9999716281890869
3,2,0,45,67,174.0,0.9942861199378967
3,2,0,46,65,180.0,0.9122208952903748
3,2,0,46,66,186.0,0.8526252508163452
3,2,1,41,63,160.0,0.9970731735229492
3,2,1,41,64,166.0,0.9946041703224182
3,2,1,41,65,158.0,0.5255172252655029
3,2,1,42,62,149.0,0.9481424689292908
3,2,1,42,63,170.0,0.9999957084655762
3,2,1,42,64,186.0,0.9999980926513672
3,2,1,42,65,173.0,0.9997473359107971
3,2,1,42,66,164.0,0.9400765895843506
3,2,1,43,62,157.0,0.8697611689567566
3,2,1,43,63,181.0,0.9999974966049194
3,2,1,43,64,160.0,1.0
3,2,1,43,65,176.0,0.9999994039535522
3,2,1,43,66,175.0,0.9999408721923828
3,2,1,43,67,157.0,0.7698394060134888
3,2,1,44,63,187.0,0.9983162879943848
3,2,1,44,64,185.0,0.999998927116394
3,2,1,44,65,176.0,0.9999991655349731
3,2,1,44,66,165.0,0.9999819993972778
3,2,1,44,67,161.0,0.7935876846313477
3,2,1,45,64,171.0,0.9918383955955505
3,2,1,45,65,177.0,0.997108519077301
3,2,1,45,66,155.0,0.9819725751876831
3,2,2,41,62,163.0,0.9999951124191284
3,2,2,41,63,185.0,1.0
3,2,2,41,64,171.0,0.9999990463256836
3,2,2,41,65,167.0,0.9924701452255249
3,2,2,42,62,188.0,0.9999997615814209
3,2,2,42,63,199.0,1.0
3,2,2,42,64,168.0,1.0
3,2,2,42,65,152.0,0.9999380111694336
3,2,2,43,62,168.0,0.9999921321868896
3,2,2,43,63,195.0,1.0
3,2,2,43,64,176.0,1.0
3,2,2,43,65,144.0,0.999525785446167
3,2,2,44,62,158.0,0.8154938220977783
3,2,2,44,63,178.0,0.9997746348381042
3,2,2,44,64,172.0,0.9998869895935059
3,2,2,44,65,152.0,0.5547464489936829
3,2,3,40,62,140.0,0.6584239602088928
3,2,3,40,63,161.0,0.991319477558136
3,2,3,40,64,150.0,0.876366913318634
3,2,3,41,61,142.0,0.5125117897987366
3,2,3,41,62,191.0,0.9999994039535522
3,2,3,41,63,197.0,1.0
3,2,3,41,64,179.0,0.9999998807907104
3,2,3,41,65,161.0,0.9964480400085449
3,2,3,42,61,162.0,0.7326202392578125
3,2,3,42,62,170.0,0.9999998807907104
3,2,3,42,63,181.0,1.0
3,2,3,42,64,187.0,1.0
3,2,3,42,65,172.0,0.9997664093971252
3,2,3,43,62,167.0,0.9999932050704956
3,2,3,43,63,181.0,1.0
3,2,3,43,64,182.0,0.9999998807907104
3,2,3,43,65,165.0,0.9498317241668701
3,2,3,44,62,135.0,0.5454833507537842
3,2,3,44,63,140.0,0.9915116429328918
3,2,3,44,64,144.0,0.9542952179908752
3,2,4,40,63,152.0,0.5588204860687256
3,2,4,41,62,165.0,0.9792286157608032
3,2,4,41,63,165.0,0.9995161294937134
3,2,4,41,64,139.0,0.9854753017425537
3,2,4,42,62,143.0,0.9773871302604675
3,2,4,42,63,169.0,0.9998781681060791
3,2,4,42,64,152.0,0.9989491105079651
3,2,4,43,63,149.0,0.9124991297721863
4,2,0,41,64,141.0,0.6472352743148804
4,2,0,41,65,168.0,0.9774731397628784
4,2,0,42,64,160.0,0.9999104738235474
4,2,0,42,65,182.0,0.999998927116394
4,2,0,42,66,170.0,0.9988824725151062
