frame,filament_id,z,y,x,raw_intensity,probability
4,1,0,65,76,164.0,0.735480546951294
4,1,0,66,76,167.0,0.8321110606193542
18,4,0,90,69,147.0,0.6219689846038818
18,4,0,91,69,137.0,0.8124693036079407
18,4,0,91,70,143.0,0.6642485857009888
18,4,0,93,71,158.0,0.5687252879142761
18,4,0,94,74,142.0,0.5121304392814636
18,4,0,94,75,158.0,0.7298620343208313
18,4,0,95,74,139.0,0.9414728879928589
18,4,0,95,75,145.0,0.9882563948631287
18,4,0,95,76,146.0,0.8343737125396729
18,4,0,96,74,149.0,0.9985278844833374
18,4,0,96,75,164.0,0.9998132586479187
18,4,0,96,76,140.0,0.9837595224380493
18,4,0,97,74,151.0,0.9988811612129211
18,4,0,97,75,143.0,0.9998488426208496
18,4,0,97,76,143.0,0.9902952909469604
18,4,0,98,73,136.0,0.5628768801689148
18,4,0,98,74,152.0,0.9930698275566101
18,4,0,98,75,139.0,0.9973775148391724
18,4,0,98,76,162.0,0.8939610719680786
18,4,0,99,74,133.0,0.5080660581588745
18,4,1,90,69,139.0,0.8032969832420349
18,4,1,91,69,161.0,0.5270952582359314
18,4,1,95,74,127.0,0.913224995136261
18,4,1,95,75,145.0,0.9629080891609192
18,4,1,96,73,149.0,0.7807737588882446
18,4,1,96,74,151.0,0.9997616410255432
18,4,1,96,75,130.0,0.9998922348022461
18,4,1,96,76,151.0,0.9703776240348816
18,4,1,97,73,140.0,0.767146110534668
18,4,1,97,74,148.0,0.9995885491371155
18,4,1,97,75,145.0,0.9998551607131958
18,4,1,97,76,143.0,0.9541240334510803
18,4,1,98,73,148.0,0.8740355968475342
18,4,1,98,74,137.0,0.9971764087677002
18,4,1,98,75,144.0,0.9966639876365662
18,4,1,98,76,143.0,0.6676061153411865
18,4,1,99,74,143.0,0.5255020260810852
18,4,2,96,74,148.0,0.9344220161437988
18,4,2,96,75,138.0,0.9136528968811035
18,4,2,97,74,154.0,0.8902868628501892
18,4,2,97,75,134.0,0.8321865200996399
19,4,0,97,75,134.0,0.7063510417938232
19,4,0,97,76,154.0,0.9424007534980774
19,4,0,98,75,148.0,0.607804000377655
19,4,0,98,76,146.0,0.876564085483551
21,4,0,90,69,144.0,0.8173837065696716
21,4,0,90,70,159.0,0.833868682384491
21,4,0,91,69,131.0,0.8698727488517761
21,4,0,91,70,149.0,0.9567403197288513
21,4,0,91,71,136.0,0.8043810129165649
21,4,0,92,70,145.0,0.7042105197906494
21,4,0,92,71,144.0,0.7891486883163452
21,4,0,92,72,142.0,0.6863954663276672
21,4,0,92,74,142.0,0.5193346738815308
21,4,0,93,72,136.0,0.7025415897369385
21,4,0,93,73,147.0,0.9241247177124023
21,4,0,93,74,143.0,0.9835168719291687
21,4,0,93,75,135.0,0.9407537579536438
21,4,0,93,76,134.0,0.6184586882591248
21,4,0,94,73,136.0,0.8886675238609314
21,4,0,94,74,158.0,0.9974440336227417
21,4,0,94,75,143.0,0.9955430626869202
21,4,0,94,76,154.0,0.8434471487998962
21,4,0,95,73,138.0,0.6892321109771729
21,4,0,95,74,142.0,0.9948227405548096
21,4,0,95,75,159.0,0.9936904907226562
21,4,0,95,76,139.0,0.7953345775604248
21,4,0,96,74,138.0,0.7869102954864502
21,4,0,96,75,146.0,0.8347249627113342
21,4,1,90,69,148.0,0.6644744873046875
21,4,1,91,69,142.0,0.541581928730011
21,4,1,91,70,143.0,0.6740392446517944
21,4,1,93,73,140.0,0.7257612943649292
21,4,1,93,74,140.0,0.9792267680168152
21,4,1,93,75,135.0,0.8762248754501343
21,4,1,93,76,152.0,0.5211499333381653
21,4,1,94,73,145.0,0.8078876733779907
21,4,1,94,74,137.0,0.9978540539741516
21,4,1,94,75,144.0,0.9749689102172852
21,4,1,95,73,142.0,0.7345112562179565
21,4,1,95,74,155.0,0.9940600991249084
21,4,1,95,75,128.0,0.8887900114059448
21,4,1,96,74,138.0,0.7514210343360901
25,4,0,91,68,146.0,0.6992843747138977
25,4,0,91,69,142.0,0.8377130627632141
25,4,0,92,68,151.0,0.8527067303657532
25,4,0,92,69,166.0,0.9620814919471741
25,4,0,92,70,150.0,0.7004485726356506
25,4,0,93,69,154.0,0.790508508682251
25,4,1,92,68,149.0,0.8012123107910156
25,4,1,92,69,156.0,0.7326807975769043
35,1,0,70,81,151.0,0.5781918168067932
35,1,0,71,79,157.0,0.9111145734786987
35,1,0,71,80,144.0,0.9631813168525696
35,1,0,71,81,143.0,0.906882643699646
35,1,0,72,78,148.0,0.5234056711196899
35,1,0,72,79,147.0,0.952075183391571
35,1,0,72,80,144.0,0.9610752463340759
35,1,0,72,81,143.0,0.677573025226593
35,1,0,73,79,138.0,0.8808289766311646
35,1,0,73,80,148.0,0.8307631015777588
35,1,1,71,79,136.0,0.6709446907043457
35,1,1,71,80,153.0,0.7834730744361877
35,1,1,71,81,130.0,0.5471516847610474
35,1,1,72,79,139.0,0.6406930685043335
36,1,0,69,82,149.0,0.9358594417572021
36,1,0,69,83,163.0,0.9983910918235779
36,1,0,69,84,155.0,0.9866361021995544
36,1,0,70,82,139.0,0.9991025924682617
36,1,0,70,83,167.0,0.9999895095825195
36,1,0,70,84,161.0,0.9998772144317627
36,1,0,70,85,151.0,0.6826696395874023
36,1,0,71,82,153.0,0.9782393574714661
36,1,0,71,83,158.0,0.9998218417167664
36,1,0,71,84,160.0,0.9994795918464661
36,1,0,71,85,160.0,0.8086620569229126
36,1,1,68,82,154.0,0.9324955940246582
36,1,1,68,83,149.0,0.9728930592536926
36,1,1,69,82,157.0,0.9996594190597534
36,1,1,69,83,178.0,0.9999909400939941
36,1,1,69,84,152.0,0.9968649744987488
36,1,1,70,81,141.0,0.666984498500824
36,1,1,70,82,133.0,0.9999821186065674
36,1,1,70,83,169.0,0.9999998807907104
36,1,1,70,84,149.0,0.9999635219573975
36,1,1,71,82,156.0,0.9929035305976868
36,1,1,71,83,164.0,0.9999376535415649
36,1,1,71,84,153.0,0.9989582300186157
36,1,2,68,81,145.0,0.5087313055992126
36,1,2,68,82,160.0,0.9822445511817932
36,1,2,68,83,125.0,0.973831057548523
36,1,2,69,81,145.0,0.7548317909240723
36,1,2,69,82,157.0,0.999519944190979
36,1,2,69,83,153.0,0.9997677206993103
36,1,2,69,84,143.0,0.8595988154411316
36,1,2,70,81,144.0,0.6512347459793091
36,1,2,70,82,151.0,0.999224066734314
36,1,2,70,83,154.0,0.9998847246170044
36,1,2,70,84,143.0,0.9827470779418945
36,1,2,71,82,148.0,0.5203379392623901
36,1,2,71,83,145.0,0.9245390295982361
36,1,3,68,81,149.0,0.5128192901611328
36,1,3,68,82,158.0,0.9085606932640076
36,1,3,68,83,140.0,0.6706316471099854
36,1,3,69,81,146.0,0.6308538317680359
36,1,3,69,82,143.0,0.9803956151008606
36,1,3,69,83,146.0,0.9348788261413574
36,1,3,70,82,144.0,0.9521498680114746
36,1,3,70,83,143.0,0.8599771857261658
37,1,0,71,81,139.0,0.8381954431533813
37,1,0,71,84,137.0,0.8160203695297241
37,1,0,71,85,139.0,0.6558180451393127
37,1,0,72,81,142.0,0.9851570129394531
37,1,0,72,82,137.0,0.9968516230583191
37,1,0,72,83,146.0,0.9993932247161865
37,1,0,72,84,132.0,0.999963641166687
37,1,0,72,85,140.0,0.9996346235275269
37,1,0,72,86,136.0,0.7432926893234253
37,1,0,73,81,143.0,0.9180802702903748
37,1,0,73,82,162.0,0.9994673132896423
37,1,0,73,83,155.0,0.999995231628418
37,1,0,73,84,139.0,0.9999997615814209
37,1,0,73,85,161.0,0.9999911785125732
37,1,0,73,86,141.0,0.927092969417572
37,1,0,74,82,145.0,0.9983484745025635
37,1,0,74,83,146.0,0.9999967813491821
37,1,0,74,84,165.0,0.9999997615814209
37,1,0,74,85,155.0,0.9999834299087524
37,1,0,74,86,141.0,0.8592846989631653
37,1,0,75,82,155.0,0.7082347273826599
37,1,0,75,83,150.0,0.999037504196167
37,1,0,75,84,163.0,0.9998158812522888
37,1,0,75,85,146.0,0.9819527268409729
37,1,1,70,80,154.0,0.9697153568267822
37,1,1,70,81,151.0,0.9226791858673096
37,1,1,71,79,138.0,0.6594099998474121
37,1,1,71,80,165.0,0.9995429515838623
37,1,1,71,81,159.0,0.9998977184295654
37,1,1,71,82,139.0,0.9836367964744568
37,1,1,71,83,133.0,0.8210901021957397
37,1,1,71,84,150.0,0.9651332497596741
37,1,1,71,85,146.0,0.8404510021209717
37,1,1,72,79,127.0,0.6143534779548645
37,1,1,72,80,160.0,0.9998393058776855
37,1,1,72,81,169.0,0.999998927116394
37,1,1,72,82,160.0,0.9999985694885254
37,1,1,72,83,154.0,0.9999822378158569
37,1,1,72,84,156.0,0.999982476234436
37,1,1,72,85,164.0,0.999566376209259
37,1,1,72,86,145.0,0.5563893914222717
37,1,1,73,80,142.0,0.9361196160316467
37,1,1,73,81,155.0,0.999902606010437
37,1,1,73,82,146.0,0.9999986886978149
37,1,1,73,83,151.0,0.9999997615814209
37,1,1,73,84,145.0,0.9999996423721313
37,1,1,73,85,150.0,0.999944806098938
37,1,1,73,86,129.0,0.7536607980728149
37,1,1,74,81,132.0,0.9342013001441956
37,1,1,74,82,171.0,0.9998832941055298
37,1,1,74,83,156.0,0.9999984502792358
37,1,1,74,84,153.0,0.9999982118606567
37,1,1,74,85,132.0,0.9996176958084106
37,1,1,75,82,154.0,0.5643332004547119
37,1,1,75,83,147.0,0.991569459438324
37,1,1,75,84,145.0,0.9935031533241272
37,1,1,75,85,136.0,0.5970163345336914
37,1,2,69,80,146.0,0.6840044260025024
37,1,2,70,79,141.0,0.6692147254943848
37,1,2,70,80,160.0,0.9987499713897705
37,1,2,70,81,144.0,0.9986383318901062
37,1,2,71,79,133.0,0.9686041474342346
37,1,2,71,80,145.0,0.9999966621398926
37,1,2,71,81,138.0,0.9999997615814209
37,1,2,71,82,145.0,0.9993554949760437
37,1,2,71,83,145.0,0.6884292364120483
37,1,2,72,79,130.0,0.9086911678314209
37,1,2,72,80,146.0,0.9999980926513672
37,1,2,72,81,144.0,1.0
37,1,2,72,82,153.0,0.9999994039535522
37,1,2,72,83,134.0,0.997068464756012
37,1,2,72,84,148.0,0.8551879525184631
37,1,2,73,80,141.0,0.9953004121780396
37,1,2,73,81,165.0,0.9999922513961792
37,1,2,73,82,154.0,0.999993085861206
37,1,2,73,83,134.0,0.9995036125183105
37,1,2,73,84,135.0,0.915652871131897
37,1,2,74,81,151.0,0.9872983694076538
37,1,2,74,82,154.0,0.9985001087188721
37,1,2,74,83,141.0,0.9869555830955505
37,1,2,74,84,133.0,0.5338971018791199
37,1,3,70,80,147.0,0.9916969537734985
37,1,3,70,81,140.0,0.9925587177276611
37,1,3,71,79,131.0,0.8567235469818115
37,1,3,71,80,134.0,0.9999876022338867
37,1,3,71,81,155.0,0.9999996423721313
37,1,3,71,82,150.0,0.9998877048492432
37,1,3,71,83,140.0,0.9642425179481506
37,1,3,72,79,135.0,0.7450782060623169
37,1,3,72,80,149.0,0.999995231628418
37,1,3,72,81,168.0,1.0
37,1,3,72,82,137.0,0.9999994039535522
37,1,3,72,83,134.0,0.9986996650695801
37,1,3,72,84,145.0,0.5171031951904297
37,1,3,73,80,129.0,0.9965845346450806
37,1,3,73,81,150.0,0.9999924898147583
37,1,3,73,82,144.0,0.9999736547470093
37,1,3,73,83,140.0,0.988309383392334
37,1,3,74,81,136.0,0.9814690351486206
37,1,3,74,82,136.0,0.9434279203414917
37,1,4,71,80,132.0,0.953489363193512
37,1,4,71,81,143.0,0.9763544797897339
37,1,4,72,80,157.0,0.9613804817199707
37,1,4,72,81,136.0,0.9960306286811829
37,1,4,72,82,143.0,0.9183177947998047
37,1,4,73,81,138.0,0.8710534572601318
37,1,4,73,82,134.0,0.5516037940979004
38,1,0,69,81,164.0,0.7155974507331848
38,1,0,69,82,144.0,0.8784873485565186
38,1,0,70,81,139.0,0.9508351683616638
38,1,0,70,82,169.0,0.9972625970840454
38,1,0,70,83,143.0,0.9510819315910339
38,1,0,71,76,160.0,0.5787997841835022
38,1,0,71,77,153.0,0.5757238268852234
38,1,0,71,81,148.0,0.9890843033790588
38,1,0,71,82,160.0,0.9998430013656616
38,1,0,71,83,156.0,0.9996544122695923
38,1,0,71,84,139.0,0.8694431185722351
38,1,0,72,76,148.0,0.5369025468826294
38,1,0,72,80,151.0,0.5783833265304565
38,1,0,72,81,152.0,0.9981672763824463
38,1,0,72,82,169.0,0.9999814033508301
