video,frame,filament_id,z_index,xy_robust_length_um,xy_span_length_um,xy_arc_length_um,xy_length_um,xy_pixel_length,xy_pixel_count
ch20_URA7_URA8_001_hyperstack_crop_02,16,1,3,2.294621235803815,2.531559681570296,6.35982630487474,6.35982630487474,21.199421016249133,41
ch20_URA7_URA8_001_hyperstack_crop_02,16,1,4,1.052275963941433,1.0250515559599824,1.7150967600315332,1.7150967600315332,5.716989200105111,11
ch20_URA7_URA8_001_hyperstack_crop_02,17,1,0,2.7352087518374493,2.829977556906817,5.2279995193180975,5.2279995193180975,17.42666506439366,62
ch20_URA7_URA8_001_hyperstack_crop_02,17,1,1,2.7194135148891805,2.9902138354255072,7.261236052290145,7.261236052290145,24.204120174300485,53
ch20_URA7_URA8_001_hyperstack_crop_02,17,1,2,2.4252866318187336,2.5752330000930375,7.618530128678894,7.618530128678894,25.39510042892965,44
ch20_URA7_URA8_001_hyperstack_crop_02,17,1,3,1.9819314988907037,2.135516850247945,4.9564773249913925,4.9564773249913925,16.521591083304642,38
ch20_URA7_URA8_001_hyperstack_crop_02,17,1,4,1.148001958505311,1.2369316876852976,4.317883674444448,4.317883674444448,14.392945581481493,15
ch20_URA7_URA8_001_hyperstack_crop_02,18,1,0,3.0204767976349656,3.3975325962599774,5.418896166452721,5.418896166452721,18.062987221509072,42
ch20_URA7_URA8_001_hyperstack_crop_02,18,1,1,2.6593411427298057,2.7594417204812003,6.4257421764262155,6.4257421764262155,21.419140588087387,35
ch20_URA7_URA8_001_hyperstack_crop_02,18,1,2,1.8923842858561435,1.800551775530437,3.9644329926356616,3.9644329926356616,13.214776642118872,20
ch20_URA7_URA8_001_hyperstack_crop_02,18,1,3,0.900000000000002,0.9000000000000021,0.9000000000000021,0.9000000000000021,3.000000000000007,3
ch20_URA7_URA8_001_hyperstack_crop_02,19,1,0,3.6265348884023547,4.035787811102825,9.827190057916114,9.827190057916114,32.757300193053716,85
ch20_URA7_URA8_001_hyperstack_crop_02,19,1,1,3.063565228073183,3.3518836451264242,5.8116089533705715,5.8116089533705715,19.372029844568573,72
ch20_URA7_URA8_001_hyperstack_crop_02,19,1,2,2.378568479594089,2.647626130406458,4.277408353697543,4.277408353697543,14.258027845658477,35
ch20_URA7_URA8_001_hyperstack_crop_02,19,1,3,1.8652044405971249,1.8500912278250097,2.9849242404917495,2.9849242404917495,9.949747468305832,18
ch20_URA7_URA8_001_hyperstack_crop_02,20,1,0,2.3866596587294935,2.55812316258797,4.395661992584894,4.395661992584894,14.652206641949647,41
ch20_URA7_URA8_001_hyperstack_crop_02,20,1,1,2.499997259418291,2.7602634998918676,6.64497136168643,6.64497136168643,22.149904538954768,51
ch20_URA7_URA8_001_hyperstack_crop_02,20,1,2,2.9512477010370435,3.1291890914577563,8.219820796770929,8.219820796770929,27.399402655903096,36
ch20_URA7_URA8_001_hyperstack_crop_02,20,1,3,0.5666666666666679,0.6000000000000014,0.6708203932499401,0.6708203932499401,2.2360679774998005,4
ch20_URA7_URA8_001_hyperstack_crop_02,21,1,0,4.158253875382971,4.465941004354649,12.758616517732685,12.758616517732685,42.52872172577562,89
ch20_URA7_URA8_001_hyperstack_crop_02,21,1,1,4.5249629321375435,4.846032368651713,7.774679842825328,7.774679842825328,25.915599476084427,99
ch20_URA7_URA8_001_hyperstack_crop_02,21,1,2,4.192080717983781,4.459516719971862,8.81741707964934,8.81741707964934,29.3913902654978,55
ch20_URA7_URA8_001_hyperstack_crop_02,21,1,3,0.7666666666666657,0.8999999999999986,0.8999999999999986,0.8999999999999986,2.9999999999999956,8
ch20_URA7_URA8_001_hyperstack_crop_02,22,1,0,2.459681606626117,2.557732858232634,3.628367796768055,3.628367796768055,12.094559322560183,45
ch20_URA7_URA8_001_hyperstack_crop_02,22,1,1,2.791294841755297,2.9433661200314,4.58752019696494,4.58752019696494,15.291733989883134,53
ch20_URA7_URA8_001_hyperstack_crop_02,22,1,2,2.081055458901624,2.170859592948014,11.102729549093624,11.102729549093624,37.00909849697875,39
ch20_URA7_URA8_001_hyperstack_crop_02,22,1,3,1.6169053591802316,1.5911667358706414,2.9582024027607576,2.9582024027607576,9.860674675869193,15
ch20_URA7_URA8_001_hyperstack_crop_02,23,1,0,2.7190087392605102,3.020824291851939,7.187129419162905,7.187129419162905,23.95709806387635,61
ch20_URA7_URA8_001_hyperstack_crop_02,23,1,1,2.8495363214312244,3.1240204723362015,9.41851803861887,9.41851803861887,31.39506012872957,57
ch20_URA7_URA8_001_hyperstack_crop_02,23,1,2,2.625040418468766,2.764715431190352,6.334661000635998,6.334661000635998,21.11553666878666,40
ch20_URA7_URA8_001_hyperstack_crop_02,23,1,3,2.4680516931565246,2.4157020094688093,3.6594776607392343,3.6594776607392343,12.19825886913078,14
ch20_URA7_URA8_001_hyperstack_crop_02,24,1,0,2.2739023457207437,2.4133031578588593,6.794903902243139,6.794903902243139,22.649679674143798,49
ch20_URA7_URA8_001_hyperstack_crop_02,24,1,1,2.1812903352609867,2.1692472853390523,8.553177661576738,8.553177661576738,28.510592205255794,42
ch20_URA7_URA8_001_hyperstack_crop_02,24,1,2,1.7153729024387416,1.8522335616020151,3.830283059654494,3.830283059654494,12.767610198848313,27
ch20_URA7_URA8_001_hyperstack_crop_02,24,1,3,0.777817459305204,0.8485281374238578,1.0242640687119307,1.0242640687119307,3.4142135623731025,8
ch20_URA7_URA8_001_hyperstack_crop_02,25,1,0,3.1792922840951783,3.3477628017821344,5.301046962275164,5.301046962275164,17.670156540917215,38
ch20_URA7_URA8_001_hyperstack_crop_02,25,1,1,2.477907687364569,2.3949582276800823,8.826328864220375,8.826328864220375,29.42109621406792,30
ch20_URA7_URA8_001_hyperstack_crop_02,25,1,2,1.0000000000000024,0.9000000000000021,0.9708203932499391,1.0000000000000024,3.3333333333333415,14
ch20_URA7_URA8_001_hyperstack_crop_02,25,1,3,1.2694940675089599,1.341225703241272,1.8985281374238614,1.8985281374238614,6.328427124746205,16
ch20_URA7_URA8_001_hyperstack_crop_02,25,1,4,0.2999999999999989,0.29999999999999893,0.29999999999999893,0.29999999999999893,0.9999999999999964,2
ch20_URA7_URA8_001_hyperstack_crop_02,26,1,0,2.131378701615218,2.158508729610189,5.220800313913788,5.220800313913788,17.40266771304596,34
ch20_URA7_URA8_001_hyperstack_crop_02,26,1,1,1.8318814587284156,1.896864961934599,2.764399410250499,2.764399410250499,9.214664700834996,34
ch20_URA7_URA8_001_hyperstack_crop_02,26,1,2,1.4490643373296948,1.4950106572747108,2.2606601717798167,2.2606601717798167,7.535533905932723,18
ch20_URA7_URA8_001_hyperstack_crop_02,26,1,3,0.7778174593052044,0.8485281374238566,1.0242640687119273,1.0242640687119273,3.4142135623730914,8
ch20_URA7_URA8_001_hyperstack_crop_02,27,1,0,3.2760430633446322,3.7548673029142865,5.71930792700538,5.71930792700538,19.0643597566846,77
ch20_URA7_URA8_001_hyperstack_crop_02,27,1,1,2.356898937923644,2.5367588695645016,7.778460858826225,7.778460858826225,25.928202862754084,61
ch20_URA7_URA8_001_hyperstack_crop_02,27,1,2,2.1966059995529537,2.4138870990153865,3.7002478049644725,3.7002478049644725,12.334159349881576,46
ch20_URA7_URA8_001_hyperstack_crop_02,27,1,3,2.2366500222386425,2.375165712269041,3.9449465661238445,3.9449465661238445,13.149821887079483,39
ch20_URA7_URA8_001_hyperstack_crop_02,27,1,4,0.3333333333333341,0.3000000000000007,0.3000000000000007,0.3333333333333341,1.1111111111111136,4
ch20_URA7_URA8_001_hyperstack_crop_02,28,1,0,2.717819851054624,2.845122939917072,5.887170649892887,5.887170649892887,19.623902166309627,34
ch20_URA7_URA8_001_hyperstack_crop_02,28,1,1,2.2654929402634694,2.448796230931988,4.781817147846221,4.781817147846221,15.939390492820737,38
ch20_URA7_URA8_001_hyperstack_crop_02,28,1,2,1.4052218503645264,1.5215883977649538,5.260989317173678,5.260989317173678,17.536631057245593,20
ch20_URA7_URA8_001_hyperstack_crop_02,28,1,3,1.2694940675089554,1.341225703241269,1.8985281374238705,1.8985281374238705,6.328427124746235,16
ch20_URA7_URA8_001_hyperstack_crop_02,29,1,0,2.1290881377821913,2.1718797748620196,3.963619420762451,3.963619420762451,13.212064735874838,37
ch20_URA7_URA8_001_hyperstack_crop_02,29,1,1,1.790550077725399,1.896815806703883,4.391296386322967,4.391296386322967,14.637654621076557,32
ch20_URA7_URA8_001_hyperstack_crop_02,29,1,2,1.7136962596659484,1.678124183160836,4.716922918415633,4.716922918415633,15.723076394718776,19
ch20_URA7_URA8_001_hyperstack_crop_02,29,1,3,1.51004768834931,1.8182571438707018,5.0487409619033565,5.0487409619033565,16.829136539677855,17
ch20_URA7_URA8_001_hyperstack_crop_02,29,1,4,0.648181216087671,0.6363961030678961,0.6363961030678961,0.648181216087671,2.16060405362557,6
ch20_URA7_URA8_001_hyperstack_crop_02,30,1,0,2.8263461298813466,3.08433520882677,5.769506903833525,5.769506903833525,19.231689679445086,56
ch20_URA7_URA8_001_hyperstack_crop_02,30,1,1,2.8538791113984963,3.1258108080798035,7.49738098140036,7.49738098140036,24.9912699380012,57
ch20_URA7_URA8_001_hyperstack_crop_02,30,1,2,2.457041010609561,2.474048734940531,12.879570750491428,12.879570750491428,42.9319025016381,48
ch20_URA7_URA8_001_hyperstack_crop_02,30,1,3,2.308868050521408,2.135955176852554,13.099586552236126,13.099586552236126,43.66528850745375,47
ch20_URA7_URA8_001_hyperstack_crop_02,30,1,4,1.4499652885322833,1.4884026615925432,2.755744633741686,2.755744633741686,9.185815445805622,18
ch20_URA7_URA8_001_hyperstack_crop_02,31,1,0,2.1262258775100364,2.4162490160735675,11.773176535200687,11.773176535200687,39.24392178400229,40
ch20_URA7_URA8_001_hyperstack_crop_02,31,1,1,2.069470111242264,2.163604729435817,5.267571098071546,5.267571098071546,17.558570326905155,38
ch20_URA7_URA8_001_hyperstack_crop_02,31,1,2,1.7206265008872643,1.6970562748477136,1.6970562748477136,1.7206265008872643,5.735421669624214,28
ch20_URA7_URA8_001_hyperstack_crop_02,31,1,3,1.7158938186745927,1.8962676146754784,2.960197746474487,2.960197746474487,9.867325821581623,26
ch20_URA7_URA8_001_hyperstack_crop_02,31,1,4,0.64818121608767,0.6363961030678942,0.6363961030678942,0.64818121608767,2.160604053625567,6
ch20_URA7_URA8_001_hyperstack_crop_02,32,1,0,1.6705395385904895,1.8968841814145088,4.167876668097655,4.167876668097655,13.892922226992184,26
ch20_URA7_URA8_001_hyperstack_crop_02,32,1,1,1.7365637355237136,1.875006820008962,2.802666263938768,2.802666263938768,9.342220879795894,28
ch20_URA7_URA8_001_hyperstack_crop_02,32,1,2,1.65521211182981,1.7346821824693286,4.119017735167236,4.119017735167236,13.73005911722412,23
ch20_URA7_URA8_001_hyperstack_crop_02,32,1,3,1.3858123898062924,1.4997936283469948,2.34852813742386,2.34852813742386,7.8284271247462,13
ch20_URA7_URA8_001_hyperstack_crop_02,33,1,0,2.2403220754579944,2.4032253979736025,5.387396086052107,5.387396086052107,17.957986953507024,46
ch20_URA7_URA8_001_hyperstack_crop_02,33,1,1,2.286336375653262,2.4115682698741967,4.751271981675968,4.751271981675968,15.837573272253227,47
ch20_URA7_URA8_001_hyperstack_crop_02,33,1,2,2.310023197593368,2.4181821375305654,4.94469006440239,4.94469006440239,16.482300214674634,44
ch20_URA7_URA8_001_hyperstack_crop_02,33,1,3,2.0714784171439766,2.153329466494034,2.557060457336436,2.557060457336436,8.523534857788121,34
ch20_URA7_URA8_001_hyperstack_crop_02,33,1,4,1.0347346988500976,1.016989298863335,2.1650967600315285,2.1650967600315285,7.216989200105095,13
ch20_URA7_URA8_001_hyperstack_crop_02,34,1,0,1.3803335986087653,1.5193987759946017,6.401466595421792,6.401466595421792,21.338221984739306,22
ch20_URA7_URA8_001_hyperstack_crop_02,34,1,1,1.5300827450587797,1.6153378238972347,2.917109682004414,2.917109682004414,9.723698940014714,18
ch20_URA7_URA8_001_hyperstack_crop_02,34,1,2,0.811240213975733,0.8213991839561061,1.4485281374238603,1.4485281374238603,4.828427124746201,7
ch20_URA7_URA8_001_hyperstack_crop_02,34,1,3,0.42426406871192945,0.42426406871192945,0.6000000000000014,0.6000000000000014,2.000000000000005,3
ch20_URA7_URA8_001_hyperstack_crop_02,35,1,0,4.043686904022494,4.295166041192747,7.253523109298766,7.253523109298766,24.17841036432922,81
ch20_URA7_URA8_001_hyperstack_crop_02,35,1,1,4.157552774158272,4.423737994287736,10.733983018252507,10.733983018252507,35.77994339417503,92
ch20_URA7_URA8_001_hyperstack_crop_02,35,1,2,3.123602627711946,3.417028359516206,6.3781014211666545,6.3781014211666545,21.260338070555516,53
ch20_URA7_URA8_001_hyperstack_crop_02,35,1,3,2.4018641230844437,2.574458764323758,6.525903435978494,6.525903435978494,21.753011453261646,40
ch20_URA7_URA8_001_hyperstack_crop_02,35,1,4,1.3888523232741459,1.3697917053676656,2.402964725675563,2.402964725675563,8.009882418918544,19
ch20_URA7_URA8_001_hyperstack_crop_02,36,1,0,0.3000000000000007,0.3000000000000007,0.3000000000000007,0.3000000000000007,1.0000000000000024,2
ch20_URA7_URA8_001_hyperstack_crop_02,36,1,1,0.6535373831014649,0.6640783086353599,1.3242640687119303,1.3242640687119303,4.414213562373101,5
ch20_URA7_URA8_001_hyperstack_crop_02,36,1,2,0.6481812160876704,0.6363961030678953,0.6363961030678953,0.6481812160876704,2.160604053625568,6
ch20_URA7_URA8_001_hyperstack_crop_02,37,1,0,3.2926806560342206,3.3539773595073816,6.0809195866150105,6.0809195866150105,20.26973195538337,30
ch20_URA7_URA8_001_hyperstack_crop_02,37,1,1,2.4700501582972056,3.8710463392357948,5.603347920554857,5.603347920554857,18.677826401849522,36
ch20_URA7_URA8_001_hyperstack_crop_02,37,1,2,2.0922062641201635,2.284038600407141,5.387117783676098,5.387117783676098,17.95705927892033,32
