frame,filament_id,size_px,length_px,z,y,x
4,2,61,17.31,0.3770491803278688,49.22950819672131,76.9672131147541
5,2,65,13.75,0.8615384615384616,50.03076923076923,77.04615384615384
6,2,86,21.85,0.5697674418604651,47.86046511627907,74.27906976744185
7,2,77,20.56,0.7402597402597403,50.935064935064936,73.9090909090909
8,2,54,14.37,0.7592592592592593,51.05555555555556,74.70370370370371
9,2,80,21.07,0.625,50.5875,76.1125
10,2,54,14.37,0.9814814814814815,50.111111111111114,73.94444444444444
11,2,65,14.04,1.1076923076923078,52.66153846153846,76.73846153846154
12,2,79,19.34,0.7848101265822784,50.12658227848101,74.17721518987342
13,2,40,9.57,1.025,47.975,74.45
14,2,50,12.74,1.02,47.92,74.12
15,2,53,15.27,0.7547169811320755,51.283018867924525,73.94339622641509
16,2,73,17.29,0.6164383561643836,56.56164383561644,74.6986301369863
17,2,63,15.37,0.6190476190476191,57.46031746031746,70.73015873015873
18,2,60,13.37,0.43333333333333335,57.46666666666667,75.93333333333334
19,2,77,17.04,0.5714285714285714,53.84415584415584,73.14285714285714
20,2,51,11.83,0.6666666666666666,54.78431372549019,72.92156862745098
21,2,39,10.53,0.6923076923076923,55.205128205128204,73.8974358974359
22,2,76,20.84,0.9736842105263158,54.223684210526315,71.26315789473684
23,2,33,17.74,0.48484848484848486,54.303030303030305,72.51515151515152
24,2,37,18.93,0.972972972972973,54.2972972972973,70.94594594594595
25,2,60,13.09,0.7333333333333333,57.63333333333333,72.16666666666667
26,2,35,10.07,0.37142857142857144,57.68571428571428,71.14285714285714
27,2,28,8.32,0.42857142857142855,60.535714285714285,70.92857142857143
28,2,32,9.4,0.46875,60.4375,70.375
29,2,34,8.81,0.5882352941176471,60.11764705882353,69.3529411764706
30,2,34,8.81,0.5588235294117647,58.588235294117645,71.8529411764706
31,2,25,7.71,0.84,56.68,72.64
32,2,36,9.74,0.3611111111111111,55.888888888888886,74.11111111111111
33,2,35,8.31,0.45714285714285713,55.17142857142857,75.68571428571428
34,2,27,7.28,0.7037037037037037,55.2962962962963,75.51851851851852
35,2,19,7.14,0.5263157894736842,56.26315789473684,72.84210526315789
36,2,30,7.92,0.36666666666666664,59.1,73.3
37,2,17,5.34,0.7058823529411765,60.88235294117647,72.41176470588235
38,2,23,6.49,0.391304347826087,60.21739130434783,70.8695652173913
40,2,25,8.37,0.56,55.88,73.32
41,2,18,5.81,0.5,55.27777777777778,74.05555555555556
42,2,19,9.5,0.5789473684210527,56.26315789473684,74.15789473684211
43,2,11,4.56,0.18181818181818182,55.63636363636363,73.9090909090909
45,2,6,4.2,1.0,59.833333333333336,70.0
47,2,16,6.29,0.0,61.3125,70.5625
48,2,11,6.56,0.0,59.72727272727273,70.27272727272727
49,2,6,3.58,0.0,59.5,71.0
