frame,filament_id,size_px,length_px,z,y,x
31,1,6,3.58,0.0,61.5,66.0
32,1,32,8.97,0.3125,59.78125,66.71875
35,1,19,7.51,0.3684210526315789,60.73684210526316,63.36842105263158
37,1,45,14.49,0.7111111111111111,65.6,64.33333333333333
38,1,29,8.65,0.5862068965517241,65.89655172413794,62.10344827586207
39,1,54,15.31,0.48148148148148145,63.81481481481482,63.22222222222222
40,1,58,14.44,0.7068965517241379,61.3448275862069,65.48275862068965
41,1,43,13.55,0.813953488372093,59.69767441860465,64.88372093023256
42,1,62,15.81,0.9838709677419355,60.225806451612904,65.29032258064517
43,1,45,13.16,0.9777777777777777,59.955555555555556,64.88888888888889
44,1,56,13.91,1.0714285714285714,61.535714285714285,63.607142857142854
45,1,49,13.95,0.8775510204081632,65.08163265306122,63.04081632653061
46,1,60,14.94,1.25,66.43333333333334,62.25
47,1,50,12.15,0.82,67.32,62.7
48,1,75,16.32,0.88,66.38666666666667,61.906666666666666
48,4,7,11.17,0.42857142857142855,74.0,63.57142857142857
49,1,44,12.27,0.5681818181818182,63.90909090909091,63.90909090909091
