frame,filament_id,size_px,length_px,z,y,x
2,6,36,8.37,0.1388888888888889,71.91666666666667,63.94444444444444
4,6,39,11.28,0.20512820512820512,71.33333333333333,63.69230769230769
6,3,47,11.73,0.3617021276595745,51.51063829787234,63.02127659574468
7,3,25,7.21,0.12,52.16,62.28
8,3,6,3.58,0.0,51.0,62.5
9,3,60,13.27,0.65,48.53333333333333,61.05
10,3,34,8.38,0.5294117647058824,48.911764705882355,64.02941176470588
11,3,17,5.3,0.17647058823529413,51.76470588235294,65.6470588235294
12,3,42,8.82,0.7142857142857143,50.45238095238095,63.69047619047619
12,5,6,4.2,0.0,52.0,68.16666666666667
13,3,31,9.16,0.5483870967741935,48.87096774193548,62.32258064516129
14,3,23,7.05,0.5217391304347826,51.0,64.6086956521739
15,3,17,5.87,0.11764705882352941,53.94117647058823,64.58823529411765
16,3,23,6.71,0.5217391304347826,55.91304347826087,62.391304347826086
17,3,33,8.62,0.48484848484848486,57.696969696969695,61.39393939393939
18,3,22,7.25,0.45454545454545453,57.95454545454545,62.31818181818182
19,3,39,9.52,0.48717948717948717,57.07692307692308,63.82051282051282
20,3,28,7.5,0.42857142857142855,55.92857142857143,63.892857142857146
20,6,12,4.66,0.0,73.66666666666667,68.5
21,3,15,6.04,0.4666666666666667,53.53333333333333,63.86666666666667
21,6,39,9.49,0.46153846153846156,74.46153846153847,67.92307692307692
22,3,19,6.8,0.3157894736842105,51.578947368421055,63.10526315789474
22,6,23,6.08,0.17391304347826086,69.95652173913044,66.73913043478261
23,3,17,5.85,0.4117647058823529,49.76470588235294,66.82352941176471
23,6,42,10.78,0.21428571428571427,67.80952380952381,65.97619047619048
24,6,28,7.03,0.39285714285714285,71.5,67.28571428571429
26,3,21,5.74,0.2857142857142857,54.19047619047619,62.04761904761905
27,3,19,5.33,0.21052631578947367,58.0,60.78947368421053
28,3,9,5.1,0.5555555555555556,54.666666666666664,59.666666666666664
28,6,6,3.43,1.0,67.83333333333333,61.833333333333336
29,3,28,7.34,0.35714285714285715,55.214285714285715,61.17857142857143
29,6,9,5.87,0.0,71.77777777777777,60.666666666666664
30,3,29,10.29,0.3103448275862069,52.241379310344826,60.689655172413794
31,3,36,9.09,0.3055555555555556,51.52777777777778,61.166666666666664
31,6,18,5.44,0.2777777777777778,72.27777777777777,65.83333333333333
32,3,42,11.56,0.30952380952380953,50.976190476190474,60.595238095238095
32,6,43,11.3,0.5116279069767442,72.76744186046511,60.651162790697676
33,3,19,5.83,0.2631578947368421,50.68421052631579,64.26315789473684
34,3,38,12.48,0.5263157894736842,52.10526315789474,62.526315789473685
34,5,5,4.85,0.0,52.6,67.6
34,6,25,9.33,0.52,68.52,67.44
35,3,25,7.47,0.6,48.76,53.52
35,6,20,7.24,0.45,70.0,65.25
36,3,43,11.47,0.627906976744186,52.81395348837209,56.55813953488372
36,6,10,4.13,0.2,77.2,58.0
37,6,21,8.05,0.3333333333333333,77.19047619047619,58.333333333333336
38,3,44,13.45,0.6363636363636364,53.45454545454545,57.31818181818182
38,6,25,7.94,0.56,78.56,63.72
39,3,20,6.42,0.1,54.25,59.3
39,6,24,7.51,0.25,71.79166666666667,55.5
40,3,30,9.74,0.23333333333333334,50.4,62.06666666666667
40,6,16,5.06,0.3125,71.0,56.5
41,3,59,11.35,0.3559322033898305,47.86440677966102,60.20338983050848
41,6,11,4.56,0.9090909090909091,62.63636363636363,61.09090909090909
42,3,21,7.53,0.14285714285714285,47.714285714285715,60.23809523809524
42,6,44,11.26,0.3409090909090909,72.86363636363636,63.68181818181818
43,3,24,7.67,0.20833333333333334,47.375,61.5
43,6,33,7.58,0.7878787878787878,66.12121212121212,57.84848484848485
44,6,28,6.48,0.5,70.35714285714286,68.53571428571429
45,3,19,5.7,0.21052631578947367,50.10526315789474,56.421052631578945
45,6,6,3.58,0.6666666666666666,73.0,66.5
46,3,64,11.18,0.21875,54.25,59.5
47,3,44,12.37,0.6590909090909091,51.22727272727273,54.61363636363637
48,3,51,12.42,0.7058823529411765,49.1764705882353,54.15686274509804
49,3,41,9.69,0.5365853658536586,50.073170731707314,55.80487804878049
