frame,filament_id,size_px,length_px,z,y,x
2,2,32,9.96,1.40625,63.65625,60.96875
3,2,40,10.19,1.15,64.675,61.15
4,2,30,12.25,0.6,63.9,63.5
5,2,23,8.96,1.3478260869565217,62.78260869565217,62.08695652173913
6,2,23,8.04,1.4782608695652173,64.0,62.43478260869565
7,2,57,28.84,0.8771929824561403,62.03508771929825,65.26315789473684
8,2,29,9.23,1.0689655172413792,64.03448275862068,60.41379310344828
9,2,17,7.27,1.3529411764705883,62.23529411764706,60.0
10,2,30,25.49,1.1,61.86666666666667,63.1
11,2,44,36.84,0.8181818181818182,61.20454545454545,66.93181818181819
12,2,32,36.87,1.125,60.25,67.5
13,2,37,25.79,0.8648648648648649,61.37837837837838,63.62162162162162
14,2,19,5.99,1.263157894736842,62.0,61.8421052631579
15,2,31,9.97,1.1290322580645162,65.61290322580645,61.483870967741936
16,2,20,9.26,1.35,67.75,59.35
17,2,22,7.48,0.7272727272727273,70.54545454545455,59.77272727272727
18,2,44,36.66,0.9545454545454546,65.38636363636364,66.86363636363636
19,2,40,33.42,0.9,63.2,69.75
20,2,18,8.34,1.2222222222222223,66.88888888888889,61.05555555555556
21,2,27,9.2,1.0740740740740742,65.37037037037037,62.22222222222222
22,2,22,8.06,0.9545454545454546,64.63636363636364,62.81818181818182
23,2,27,8.93,0.9629629629629629,63.111111111111114,63.629629629629626
24,2,32,10.09,0.875,64.5625,62.1875
25,2,18,7.24,1.1111111111111112,67.55555555555556,60.5
26,2,13,5.77,1.8461538461538463,66.76923076923077,59.15384615384615
27,2,28,8.01,1.1071428571428572,69.21428571428571,59.607142857142854
28,2,24,8.18,1.2083333333333333,69.16666666666667,58.375
29,2,10,5.73,1.6,68.8,57.0
30,2,26,9.42,1.0769230769230769,67.53846153846153,57.80769230769231
31,2,19,8.09,1.4210526315789473,65.73684210526316,59.36842105263158
32,2,20,7.66,1.3,64.55,59.55
33,2,23,8.87,1.2173913043478262,64.0,61.47826086956522
34,2,42,11.82,0.9761904761904762,65.21428571428571,61.857142857142854
35,2,27,10.44,1.5925925925925926,65.85185185185185,59.407407407407405
36,2,32,11.3,1.375,68.78125,60.3125
37,2,19,7.95,1.263157894736842,70.3157894736842,60.26315789473684
38,2,27,8.31,0.9259259259259259,70.11111111111111,59.407407407407405
39,2,12,5.7,1.4166666666666667,67.16666666666667,57.75
40,2,13,6.18,1.8461538461538463,64.76923076923077,59.92307692307692
41,2,26,8.69,1.5,64.07692307692308,61.30769230769231
42,2,14,5.31,2.0714285714285716,64.21428571428571,61.857142857142854
43,2,17,6.64,2.235294117647059,62.411764705882355,60.88235294117647
44,2,26,7.92,1.6153846153846154,64.8076923076923,62.57692307692308
45,2,35,9.98,1.4285714285714286,68.65714285714286,59.91428571428571
46,2,18,7.0,1.5,70.61111111111111,59.55555555555556
47,2,34,10.86,1.1764705882352942,69.91176470588235,59.5
48,2,29,9.22,1.3103448275862069,69.27586206896552,57.172413793103445
49,2,9,5.87,1.7777777777777777,65.77777777777777,57.333333333333336
