frame,filament_id,size_px,length_px,z,y,x
1,2,12,6.55,0.3333333333333333,43.083333333333336,52.166666666666664
2,1,25,7.51,0.04,46.68,86.56
2,2,11,8.12,0.0,44.18181818181818,53.18181818181818
3,1,11,4.56,0.0,47.09090909090909,85.63636363636364
4,1,26,7.14,0.038461538461538464,45.92307692307692,85.46153846153847
4,2,10,4.32,0.1,42.5,54.8
6,1,8,4.78,0.125,46.5,87.5
6,2,8,3.7,0.0,44.875,49.125
7,1,13,5.1,0.0,45.76923076923077,86.23076923076923
7,4,9,4.12,0.0,56.111111111111114,62.666666666666664
8,1,22,7.11,0.0,45.86363636363637,84.9090909090909
9,1,16,5.88,0.0,45.25,84.75
11,1,10,4.62,0.0,46.0,85.5
12,1,24,14.83,0.4166666666666667,44.458333333333336,85.45833333333333
12,2,8,3.7,0.625,41.125,53.125
13,1,16,8.09,0.1875,43.9375,85.6875
22,4,20,14.37,0.1,57.6,62.9
33,6,11,4.56,0.5454545454545454,77.9090909090909,58.36363636363637
34,6,8,3.7,0.0,78.875,56.875
35,6,5,3.46,0.0,79.6,57.8
