frame,filament_id,size_px,length_px,z,y,x
15,3,5,3.46,0.6,61.4,77.2
17,3,26,7.02,0.38461538461538464,64.92307692307692,73.57692307692308
18,3,20,5.75,0.8,65.55,73.85
19,3,20,9.32,0.25,62.75,74.85
21,3,9,5.25,0.3333333333333333,55.0,78.11111111111111
22,3,17,5.11,0.7058823529411765,52.64705882352941,76.52941176470588
23,3,18,5.32,1.3333333333333333,52.666666666666664,77.27777777777777
24,3,16,5.26,0.8125,54.375,76.0
25,3,16,5.48,0.875,57.8125,75.5
26,3,22,6.08,0.8181818181818182,61.0,73.0
27,3,22,6.62,0.3181818181818182,65.5,71.63636363636364
28,3,26,6.59,0.46153846153846156,65.38461538461539,70.46153846153847
29,3,14,5.5,0.7857142857142857,60.642857142857146,72.35714285714286
30,3,19,5.36,0.9473684210526315,57.73684210526316,74.63157894736842
31,3,25,5.9,0.84,55.68,76.12
32,3,15,4.78,1.6,52.4,74.6
33,3,20,5.8,0.95,52.5,78.0
34,3,24,6.12,1.1666666666666667,53.458333333333336,77.625
35,3,18,5.22,0.8333333333333334,55.111111111111114,75.72222222222223
36,3,6,4.2,1.1666666666666667,58.0,77.83333333333333
37,3,29,8.19,0.8275862068965517,63.06896551724138,73.96551724137932
38,3,8,5.05,0.625,61.5,74.25
39,3,20,9.7,0.65,60.1,73.7
40,3,7,4.37,2.142857142857143,57.142857142857146,77.14285714285714
41,3,20,9.39,0.8,58.05,76.85
42,3,17,7.81,0.6470588235294118,58.0,76.3529411764706
43,3,20,12.97,0.6,56.85,75.95
48,3,6,4.2,0.6666666666666666,62.0,72.83333333333333
