frame,filament_id,size_px,length_px,z,y,x
3,4,15,5.15,0.6,84.4,62.93333333333333
5,1,45,15.42,0.3333333333333333,52.644444444444446,68.62222222222222
6,1,88,22.31,0.4772727272727273,57.5,66.5340909090909
7,1,47,17.45,0.6170212765957447,58.276595744680854,67.12765957446808
8,1,57,19.32,0.8245614035087719,57.63157894736842,65.43859649122807
9,1,39,24.52,0.7948717948717948,55.48717948717949,65.33333333333333
10,1,25,22.61,0.84,55.6,64.16
11,1,49,25.54,0.8775510204081632,55.326530612244895,65.61224489795919
12,1,7,3.27,1.1428571428571428,53.285714285714285,60.0
15,1,30,18.62,0.5333333333333333,53.9,61.4
16,1,14,5.46,0.0,55.785714285714285,62.214285714285715
17,1,23,6.71,1.0,57.608695652173914,61.08695652173913
18,1,72,18.13,0.7638888888888888,57.208333333333336,63.861111111111114
19,1,56,14.6,0.7678571428571429,55.589285714285715,61.982142857142854
20,1,52,14.42,0.46153846153846156,55.11538461538461,62.46153846153846
21,1,68,14.38,0.75,54.411764705882355,63.30882352941177
22,1,67,15.13,0.746268656716418,54.55223880597015,64.3731343283582
23,1,62,12.71,0.6935483870967742,54.54838709677419,66.3225806451613
24,1,53,12.84,0.39622641509433965,54.679245283018865,64.39622641509433
25,1,72,13.13,1.1111111111111112,57.65277777777778,61.625
26,1,95,16.59,0.7894736842105263,58.72631578947368,63.189473684210526
27,1,49,11.81,0.4897959183673469,60.12244897959184,61.59183673469388
28,1,85,16.08,0.7058823529411765,61.32941176470588,61.89411764705882
29,1,41,11.01,0.5121951219512195,62.048780487804876,59.19512195121951
30,1,89,13.75,0.6741573033707865,59.50561797752809,62.02247191011236
31,1,50,10.08,0.8,58.86,62.68
32,1,42,9.92,0.9047619047619048,56.69047619047619,63.80952380952381
33,1,71,18.8,0.5633802816901409,52.436619718309856,64.40845070422536
34,1,49,9.23,0.5306122448979592,54.51020408163265,65.59183673469387
35,1,54,10.73,0.7222222222222222,53.18518518518518,66.0925925925926
36,1,15,5.1,0.8,60.2,59.666666666666664
37,1,28,7.72,0.6785714285714286,53.0,61.892857142857146
38,1,37,10.05,0.7027027027027027,52.945945945945944,63.54054054054054
39,1,110,16.75,0.7181818181818181,56.45454545454545,64.45454545454545
40,1,65,11.18,0.8615384615384616,57.01538461538462,65.52307692307693
41,1,59,10.51,1.0508474576271187,54.83050847457627,67.84745762711864
42,1,41,7.6,0.9512195121951219,53.073170731707314,70.2439024390244
43,1,33,7.03,0.42424242424242425,58.75757575757576,61.45454545454545
44,1,17,5.66,0.5882352941176471,58.0,61.0
45,1,49,11.84,0.9795918367346939,57.795918367346935,60.816326530612244
46,1,30,7.73,0.5,58.43333333333333,57.9
47,1,34,7.83,0.8529411764705882,58.94117647058823,58.794117647058826
48,1,25,7.02,1.0,57.32,57.68
49,1,70,12.3,1.2285714285714286,55.628571428571426,62.8
