frame,filament_id,size_px,length_px,z,y,x
1,1,22,16.71,0.5,38.13636363636363,24.454545454545453
3,3,16,5.56,0.75,58.375,57.625
4,3,9,3.46,0.5555555555555556,55.0,61.0
5,3,13,4.5,0.07692307692307693,51.38461538461539,59.38461538461539
6,3,35,7.94,0.8285714285714286,48.97142857142857,58.31428571428572
7,3,24,7.42,0.5833333333333334,49.791666666666664,57.708333333333336
8,2,11,4.56,1.5454545454545454,26.363636363636363,41.09090909090909
8,3,26,7.42,0.6923076923076923,49.23076923076923,56.57692307692308
9,2,20,7.17,1.3,26.45,41.7
9,3,31,8.83,0.8387096774193549,48.0,57.74193548387097
10,2,13,13.72,1.2307692307692308,28.384615384615383,42.46153846153846
10,3,46,13.39,0.32608695652173914,51.95652173913044,59.54347826086956
11,3,34,8.08,0.8235294117647058,53.14705882352941,59.6764705882353
12,3,24,6.67,0.75,50.041666666666664,58.708333333333336
13,2,20,6.42,1.05,30.7,42.75
13,3,75,20.13,0.7066666666666667,51.70666666666666,61.24
14,3,20,5.85,0.5,46.25,61.95
15,3,32,8.03,1.0625,47.09375,62.28125
16,3,33,7.42,2.4545454545454546,51.81818181818182,73.18181818181819
17,2,17,7.55,1.7058823529411764,38.705882352941174,42.1764705882353
17,3,34,7.43,1.3529411764705883,57.11764705882353,62.88235294117647
18,2,11,4.56,1.7272727272727273,39.09090909090909,40.36363636363637
18,3,24,6.37,0.625,57.125,82.04166666666667
19,3,27,6.36,1.6666666666666667,69.70370370370371,70.92592592592592
20,2,8,3.7,0.625,37.875,39.875
20,3,18,5.7,1.6666666666666667,71.0,71.05555555555556
21,2,19,6.18,1.2105263157894737,34.578947368421055,40.78947368421053
21,3,31,7.52,0.8709677419354839,67.64516129032258,70.87096774193549
22,3,23,6.71,0.8695652173913043,66.6086956521739,69.08695652173913
23,2,23,6.18,1.0869565217391304,32.608695652173914,41.34782608695652
23,3,21,5.45,0.5714285714285714,64.85714285714286,75.80952380952381
24,3,37,7.75,1.5945945945945945,64.67567567567568,68.94594594594595
25,2,21,5.45,1.5714285714285714,36.142857142857146,39.80952380952381
25,3,17,5.34,0.17647058823529413,69.88235294117646,66.41176470588235
26,2,5,3.46,2.0,35.8,39.4
26,3,24,6.76,1.25,71.66666666666667,68.375
27,2,36,8.54,1.3055555555555556,38.361111111111114,38.416666666666664
27,3,26,6.92,1.0384615384615385,74.11538461538461,66.34615384615384
28,2,11,4.56,2.1818181818181817,37.63636363636363,38.09090909090909
28,3,26,7.42,1.0384615384615385,72.57692307692308,65.23076923076923
29,3,25,7.49,1.36,72.36,65.96
30,2,11,6.26,1.2727272727272727,36.27272727272727,39.45454545454545
30,3,40,8.52,1.6,67.6,62.475
31,3,19,5.86,1.3157894736842106,68.63157894736842,67.05263157894737
32,3,20,6.65,2.5,60.6,63.3
33,3,20,5.76,1.05,63.35,64.6
34,2,41,10.4,1.1219512195121952,33.5609756097561,43.31707317073171
37,3,30,7.08,0.8666666666666667,48.63333333333333,73.5
38,3,21,5.22,2.4285714285714284,52.0,60.0
39,3,12,12.99,1.1666666666666667,55.916666666666664,58.0
40,2,7,4.0,2.7142857142857144,33.0,42.0
42,3,7,3.27,0.42857142857142855,60.285714285714285,60.0
44,2,25,7.59,1.56,33.24,40.28
44,3,33,7.62,0.5151515151515151,59.42424242424242,59.03030303030303
45,3,27,8.63,0.7037037037037037,64.22222222222223,60.74074074074074
46,2,10,4.62,2.8,37.0,38.5
47,2,8,3.7,1.5,37.125,39.875
47,3,20,5.27,0.2,62.25,57.75
48,2,17,5.02,2.4705882352941178,36.8235294117647,37.76470588235294
49,2,28,9.01,0.8928571428571429,35.142857142857146,39.75
