frame,filament_id,size_px,length_px,z,y,x
3,3,11,8.67,0.0,59.63636363636363,69.54545454545455
3,4,9,7.0,0.3333333333333333,85.44444444444444,70.44444444444444
4,3,5,3.46,0.0,60.4,66.8
5,3,9,4.51,0.5555555555555556,60.333333333333336,62.0
6,3,11,6.0,0.45454545454545453,56.09090909090909,71.81818181818181
6,4,38,12.21,0.02631578947368421,85.05263157894737,69.0
8,3,9,8.27,0.3333333333333333,53.77777777777778,68.88888888888889
10,3,17,5.34,0.5882352941176471,60.411764705882355,56.88235294117647
10,4,6,4.2,0.16666666666666666,81.5,59.333333333333336
11,3,25,6.53,0.56,61.04,60.24
12,3,25,6.72,0.64,53.44,60.76
13,3,17,5.34,0.35294117647058826,50.88235294117647,59.411764705882355
14,3,25,6.14,0.44,52.6,60.96
15,3,27,7.23,0.8888888888888888,56.666666666666664,61.666666666666664
16,3,23,5.86,0.43478260869565216,58.08695652173913,61.21739130434783
17,3,27,6.79,0.8148148148148148,60.81481481481482,59.18518518518518
18,3,27,6.56,0.5185185185185185,61.44444444444444,58.407407407407405
19,3,28,6.78,0.75,58.392857142857146,60.642857142857146
20,3,26,6.88,0.6923076923076923,58.61538461538461,58.38461538461539
21,3,19,5.36,0.631578947368421,55.73684210526316,59.36842105263158
22,3,28,6.8,0.75,53.5,57.5
23,3,27,6.85,0.5925925925925926,52.407407407407405,58.51851851851852
24,3,28,7.08,0.6428571428571429,54.07142857142857,57.92857142857143
25,3,20,5.76,0.45,58.6,56.35
26,3,26,6.95,0.7307692307692307,58.76923076923077,55.73076923076923
27,3,27,6.63,0.6666666666666666,61.25925925925926,55.25925925925926
28,3,22,5.63,0.3181818181818182,62.09090909090909,54.90909090909091
29,3,28,6.8,0.4642857142857143,61.5,53.5
30,3,33,7.87,0.7272727272727273,59.63636363636363,55.666666666666664
31,3,27,7.28,0.4074074074074074,58.51851851851852,57.2962962962963
32,3,31,7.43,0.8709677419354839,56.54838709677419,57.41935483870968
33,3,17,5.85,0.47058823529411764,55.8235294117647,59.76470588235294
34,3,36,7.45,0.6666666666666666,56.138888888888886,59.388888888888886
35,3,17,5.34,0.47058823529411764,57.411764705882355,56.88235294117647
36,3,25,6.53,0.72,60.04,58.24
36,4,30,10.03,0.3333333333333333,88.23333333333333,68.9
37,3,25,6.36,0.32,61.92,57.44
37,4,30,12.86,0.5,85.73333333333333,71.5
38,3,27,7.81,0.5925925925925926,60.666666666666664,55.333333333333336
38,4,31,7.43,0.967741935483871,84.87096774193549,69.61290322580645
39,3,7,4.0,0.0,60.0,56.0
39,4,28,6.8,0.6785714285714286,86.5,67.5
40,3,17,5.44,0.5882352941176471,56.8235294117647,57.64705882352941
40,4,52,11.09,0.5,85.25,65.5
41,4,17,5.34,0.7058823529411765,84.58823529411765,65.11764705882354
42,4,61,16.41,0.6557377049180327,83.1311475409836,65.54098360655738
43,4,31,10.87,0.0967741935483871,84.0,65.58064516129032
46,4,48,12.54,0.375,89.64583333333333,64.72916666666667
47,4,28,13.04,0.10714285714285714,87.64285714285714,58.67857142857143
48,4,30,7.42,0.6,87.76666666666667,55.1
49,4,22,5.82,0.3181818181818182,86.18181818181819,58.72727272727273
