frame,filament_id,size_px,length_px,z,y,x
2,8,12,4.0,0.08333333333333333,84.5,65.5
4,8,36,8.63,1.3333333333333333,84.47222222222223,67.86111111111111
5,8,13,4.54,2.1538461538461537,78.46153846153847,67.84615384615384
6,8,46,9.74,1.5217391304347827,84.23913043478261,67.6304347826087
7,8,15,7.68,0.5333333333333333,86.0,62.4
8,8,8,3.7,2.0,83.125,58.875
9,8,11,5.44,1.6363636363636365,84.54545454545455,60.36363636363637
10,8,13,4.5,2.5384615384615383,83.61538461538461,60.61538461538461
11,8,14,6.71,2.2857142857142856,86.5,62.857142857142854
12,8,7,3.27,2.857142857142857,84.0,61.714285714285715
13,8,6,3.58,2.3333333333333335,83.0,61.5
14,8,29,8.88,0.6206896551724138,84.48275862068965,64.65517241379311
15,8,31,9.83,0.5161290322580645,86.90322580645162,65.83870967741936
16,8,34,8.99,0.5294117647058824,88.8529411764706,64.73529411764706
17,8,20,6.48,0.05,90.5,65.2
22,8,7,3.87,2.5714285714285716,83.85714285714286,61.285714285714285
23,8,7,9.53,1.7142857142857142,83.42857142857143,61.57142857142857
32,8,6,4.2,0.0,86.0,63.166666666666664
