frame,filament_id,size_px,length_px,z,y,x
9,3,9,4.54,0.3333333333333333,47.55555555555556,69.33333333333333
10,3,20,5.35,0.8,46.1,65.95
11,1,9,4.12,0.3333333333333333,39.666666666666664,46.888888888888886
11,3,28,6.48,0.8928571428571429,47.642857142857146,67.53571428571429
12,1,8,3.7,0.0,37.875,48.125
12,3,32,7.02,0.6875,45.625,68.15625
13,3,16,5.42,0.125,44.8125,68.8125
14,1,31,14.77,0.3870967741935484,38.516129032258064,50.29032258064516
14,3,45,14.32,0.3333333333333333,45.888888888888886,68.86666666666666
15,3,12,6.99,0.4166666666666667,47.916666666666664,69.83333333333333
23,3,7,3.84,0.0,50.142857142857146,68.0
25,3,9,4.12,0.5555555555555556,57.111111111111114,59.666666666666664
39,3,12,13.44,0.9166666666666666,52.083333333333336,62.75
42,3,6,12.63,0.6666666666666666,50.666666666666664,70.5
