frame,filament_id,size_px,length_px,z,y,x
3,2,32,8.52,1.46875,42.84375,64.125
4,2,23,6.81,1.565217391304348,41.869565217391305,64.17391304347827
5,2,31,7.85,1.2258064516129032,40.45161290322581,71.38709677419355
5,5,10,5.16,0.8,77.8,59.2
6,2,31,8.01,1.4193548387096775,40.54838709677419,68.06451612903226
6,5,27,9.79,0.5555555555555556,81.66666666666667,60.96296296296296
7,2,19,6.53,1.105263157894737,47.0,59.0
7,5,17,5.34,0.5882352941176471,84.11764705882354,61.588235294117645
8,2,20,6.84,1.2,45.25,58.9
9,2,24,6.37,1.125,43.875,59.958333333333336
10,2,17,5.72,1.0588235294117647,45.705882352941174,59.705882352941174
11,2,29,7.17,1.2413793103448276,47.41379310344828,59.41379310344828
11,5,36,9.19,0.5833333333333334,83.55555555555556,63.583333333333336
12,2,20,6.78,1.25,46.4,60.65
13,2,26,7.32,1.5,46.42307692307692,59.30769230769231
14,2,17,5.66,1.1176470588235294,47.88235294117647,59.529411764705884
15,2,21,6.26,0.9047619047619048,50.142857142857146,59.857142857142854
16,2,21,7.24,0.7619047619047619,51.38095238095238,58.476190476190474
17,2,19,5.96,0.631578947368421,53.78947368421053,57.94736842105263
18,2,24,6.67,0.7916666666666666,53.291666666666664,57.958333333333336
19,2,16,5.26,1.375,51.625,60.0
20,2,19,5.99,1.2105263157894737,51.0,59.1578947368421
32,1,18,6.14,2.2222222222222223,31.11111111111111,53.77777777777778
34,1,11,5.51,3.090909090909091,31.454545454545453,54.18181818181818
41,1,15,7.71,2.3333333333333335,33.4,55.2
