frame,filament_id,size_px,length_px,z,y,x
20,2,11,5.44,1.0909090909090908,39.63636363636363,36.54545454545455
22,2,8,3.7,1.625,36.125,37.125
32,1,30,6.59,0.9666666666666667,39.666666666666664,71.36666666666666
33,1,34,9.85,0.5588235294117647,38.088235294117645,73.32352941176471
34,1,56,16.49,0.7857142857142857,41.17857142857143,73.83928571428571
35,1,14,4.96,0.8571428571428571,39.5,70.5
36,1,67,14.72,1.044776119402985,45.19402985074627,74.61194029850746
37,1,38,11.59,0.7368421052631579,46.1578947368421,70.5
38,1,46,10.98,1.108695652173913,48.130434782608695,69.84782608695652
39,1,32,7.14,0.78125,38.8125,69.46875
40,1,56,14.15,0.8214285714285714,45.107142857142854,69.82142857142857
41,1,72,18.01,0.9166666666666666,41.68055555555556,73.11111111111111
42,1,19,5.96,1.0,44.05263157894737,68.21052631578948
43,1,52,12.07,0.8076923076923077,44.21153846153846,66.88461538461539
44,1,53,14.31,0.3584905660377358,45.943396226415096,67.86792452830188
45,1,30,8.62,0.5666666666666667,49.5,66.0
45,2,11,4.0,1.1818181818181819,54.18181818181818,42.81818181818182
46,1,56,13.4,0.5357142857142857,48.982142857142854,65.375
46,2,34,32.9,1.2941176470588236,51.94117647058823,40.911764705882355
47,1,41,11.85,0.5365853658536586,50.09756097560975,64.36585365853658
47,2,22,16.53,0.8181818181818182,56.59090909090909,43.90909090909091
48,1,48,12.01,0.4583333333333333,49.1875,62.854166666666664
48,2,34,32.77,0.7058823529411765,51.8235294117647,40.588235294117645
49,1,45,12.36,0.4222222222222222,47.31111111111111,64.84444444444445
49,2,49,33.37,1.1428571428571428,46.08163265306123,41.02040816326531
