frame,filament_id,size_px,length_px,z,y,x
6,3,11,23.4,0.9090909090909091,56.18181818181818,67.81818181818181
13,3,29,9.55,0.4827586206896552,59.06896551724138,67.03448275862068
14,3,17,8.98,0.7058823529411765,57.35294117647059,66.0
19,3,11,4.56,0.45454545454545453,61.09090909090909,70.36363636363636
23,3,6,3.58,0.0,54.5,73.0
26,3,18,6.5,0.7777777777777778,57.77777777777778,67.38888888888889
28,3,32,9.72,0.46875,59.96875,66.84375
29,3,22,10.79,0.4090909090909091,58.63636363636363,66.0909090909091
30,3,33,11.1,0.48484848484848486,56.75757575757576,65.57575757575758
31,3,19,8.95,0.05263157894736842,55.21052631578947,68.26315789473684
32,3,58,12.56,0.6379310344827587,53.41379310344828,68.36206896551724
33,3,38,10.49,0.868421052631579,51.81578947368421,69.44736842105263
34,3,33,8.47,0.3333333333333333,52.24242424242424,68.63636363636364
35,3,22,6.23,0.6818181818181818,52.13636363636363,65.45454545454545
36,3,38,7.58,0.42105263157894735,57.23684210526316,67.73684210526316
37,3,12,4.66,0.0,56.666666666666664,67.5
38,3,23,7.28,0.43478260869565216,56.08695652173913,63.391304347826086
39,3,35,9.57,0.6571428571428571,55.142857142857146,64.45714285714286
40,3,45,9.15,0.6222222222222222,53.31111111111111,66.4
41,3,22,6.98,0.3181818181818182,53.59090909090909,67.72727272727273
42,3,49,10.15,0.5102040816326531,52.10204081632653,67.9795918367347
43,3,10,4.62,0.4,51.5,67.0
44,3,35,8.32,0.5142857142857142,52.8,65.57142857142857
45,3,38,10.48,0.47368421052631576,57.421052631578945,66.65789473684211
46,3,37,9.59,0.3783783783783784,57.21621621621622,66.35135135135135
47,3,25,11.45,0.48,57.32,65.36
48,3,47,11.07,0.7872340425531915,56.638297872340424,64.29787234042553
49,3,47,12.17,0.5319148936170213,55.46808510638298,66.61702127659575
