frame,filament_id,size_px,length_px,z,y,x
5,4,17,6.09,0.11764705882352941,81.47058823529412,67.3529411764706
8,4,7,11.54,0.2857142857142857,80.28571428571429,64.0
10,4,12,15.87,0.5,81.66666666666667,66.33333333333333
12,4,10,4.79,0.2,81.7,69.2
13,4,19,5.33,0.3157894736842105,79.0,67.21052631578948
14,4,32,8.58,0.40625,78.53125,67.0625
15,4,8,3.7,0.0,79.125,67.875
16,4,32,8.03,0.25,84.65625,65.09375
17,4,19,11.85,0.631578947368421,86.0,63.31578947368421
18,4,41,15.89,0.2682926829268293,86.26829268292683,66.3170731707317
19,4,12,4.67,0.08333333333333333,85.5,70.0
20,4,19,8.69,0.42105263157894735,84.78947368421052,68.0
26,4,35,11.62,0.2,84.8,63.91428571428571
27,4,46,13.82,0.5,85.43478260869566,64.23913043478261
28,4,41,12.39,0.43902439024390244,86.34146341463415,62.829268292682926
29,4,31,9.42,0.5161290322580645,86.12903225806451,64.38709677419355
31,4,8,3.7,0.0,75.125,66.125
37,4,15,4.78,0.4,83.6,69.6
38,4,14,6.74,0.21428571428571427,82.85714285714286,67.71428571428571
39,4,29,11.19,0.20689655172413793,79.48275862068965,65.06896551724138
41,4,25,16.41,0.76,76.76,68.68
42,4,30,8.84,0.2,74.86666666666666,67.16666666666667
43,4,51,12.32,0.1568627450980392,75.11764705882354,68.07843137254902
44,4,20,5.85,0.7,75.95,66.25
45,4,26,7.32,0.7692307692307693,78.42307692307692,64.3076923076923
46,4,60,12.92,0.8333333333333334,80.01666666666667,62.86666666666667
47,4,21,6.18,0.8095238095238095,80.0,63.38095238095238
48,4,54,13.3,0.6296296296296297,79.14814814814815,61.48148148148148
49,4,24,8.48,1.0833333333333333,76.29166666666667,64.0
