frame,filament_id,size_px,length_px,z,y,x
2,5,23,9.09,0.5217391304347826,56.65217391304348,68.73913043478261
3,5,31,8.96,0.6774193548387096,58.67741935483871,68.80645161290323
4,5,47,12.95,0.8723404255319149,53.87234042553192,69.1063829787234
5,5,45,13.73,0.6666666666666666,53.86666666666667,68.42222222222222
6,5,56,16.09,0.6964285714285714,55.642857142857146,67.17857142857143
7,5,63,17.56,0.5714285714285714,54.77777777777778,65.5079365079365
8,5,57,17.27,1.0526315789473684,54.78947368421053,64.24561403508773
9,5,67,19.68,1.462686567164179,55.985074626865675,58.64179104477612
10,5,51,12.13,1.2941176470588236,59.13725490196079,61.94117647058823
11,5,52,11.01,0.9423076923076923,59.67307692307692,64.57692307692308
12,5,27,6.85,0.8518518518518519,56.51851851851852,66.4074074074074
13,5,35,9.03,1.3142857142857143,57.31428571428572,66.0
14,5,18,5.7,1.0,58.05555555555556,66.61111111111111
15,5,31,10.4,1.096774193548387,61.74193548387097,66.03225806451613
16,5,25,6.53,0.96,63.04,65.24
17,5,28,7.14,1.1071428571428572,65.42857142857143,64.64285714285714
18,5,21,6.39,0.9523809523809523,65.52380952380952,64.95238095238095
19,5,52,9.05,0.9230769230769231,66.57692307692308,66.23076923076923
20,5,46,9.68,0.9130434782608695,66.1086956521739,64.6086956521739
21,5,5,8.13,1.0,63.6,62.4
23,5,10,4.32,0.0,59.8,70.5
24,5,34,14.25,0.17647058823529413,60.1764705882353,66.67647058823529
25,5,53,12.57,1.0188679245283019,60.35849056603774,63.24528301886792
26,5,67,14.31,1.0597014925373134,64.64179104477611,60.35820895522388
27,5,89,16.55,1.1797752808988764,66.49438202247191,60.359550561797754
28,5,108,19.55,1.2407407407407407,65.36111111111111,60.68518518518518
29,5,73,15.03,0.6986301369863014,65.26027397260275,58.863013698630134
30,5,83,15.99,0.5180722891566265,62.397590361445786,58.8433734939759
31,5,53,10.75,0.8113207547169812,62.716981132075475,58.094339622641506
32,5,73,13.83,1.0273972602739727,61.273972602739725,60.16438356164384
33,5,63,12.89,1.3492063492063493,58.34920634920635,63.19047619047619
34,5,87,15.74,0.8390804597701149,58.49425287356322,63.275862068965516
35,5,65,16.42,1.2461538461538462,59.4,61.261538461538464
36,5,35,8.84,0.9714285714285714,62.114285714285714,65.62857142857143
37,5,112,19.27,0.7946428571428571,66.83928571428571,62.17857142857143
38,5,28,7.22,0.8214285714285714,69.42857142857143,57.32142857142857
39,5,43,8.84,0.6511627906976745,64.69767441860465,57.16279069767442
40,5,34,13.64,0.47058823529411764,62.61764705882353,60.94117647058823
41,5,28,7.22,0.7142857142857143,64.67857142857143,60.57142857142857
42,5,62,12.53,0.7741935483870968,61.79032258064516,62.04838709677419
43,5,96,16.26,0.9479166666666666,60.333333333333336,62.375
44,5,62,12.58,1.064516129032258,61.016129032258064,65.85483870967742
45,5,68,13.52,0.9411764705882353,63.529411764705884,63.36764705882353
46,5,71,14.52,1.295774647887324,64.64788732394366,61.985915492957744
47,5,61,15.03,0.639344262295082,68.63934426229508,56.59016393442623
48,5,75,14.79,0.5466666666666666,69.18666666666667,56.626666666666665
49,5,40,10.91,0.775,64.15,55.225
