frame,filament_id,size_px,length_px,z,y,x
8,3,10,4.17,0.9,42.4,64.4
9,3,16,6.7,0.8125,42.0,65.5
10,3,12,5.3,0.4166666666666667,42.5,66.5
16,3,21,8.05,0.5238095238095238,55.904761904761905,57.714285714285715
17,3,6,3.35,0.5,58.666666666666664,58.166666666666664
18,3,14,6.24,0.35714285714285715,60.357142857142854,61.785714285714285
19,3,17,5.46,0.17647058823529413,59.588235294117645,63.705882352941174
20,3,6,7.87,0.3333333333333333,57.166666666666664,60.5
21,3,42,11.56,0.5,56.57142857142857,63.73809523809524
22,3,35,8.8,0.6857142857142857,55.42857142857143,63.34285714285714
23,3,21,6.5,0.2857142857142857,54.95238095238095,63.476190476190474
25,3,22,8.75,0.13636363636363635,58.5,60.13636363636363
26,3,8,4.25,0.0,58.75,60.625
28,3,21,7.62,0.5238095238095238,60.23809523809524,57.38095238095238
29,3,11,4.56,0.36363636363636365,60.63636363636363,56.90909090909091
32,3,22,6.74,0.5,55.22727272727273,58.63636363636363
33,3,26,9.13,0.6923076923076923,53.88461538461539,59.5
34,3,9,4.0,0.7777777777777778,54.55555555555556,59.77777777777778
36,3,24,9.69,0.625,59.375,59.416666666666664
37,3,14,16.48,0.35714285714285715,57.642857142857146,57.0
42,3,22,13.22,0.2727272727272727,53.04545454545455,59.72727272727273
