frame,filament_id,size_px,length_px,z,y,x
0,6,6,4.2,2.6666666666666665,86.0,58.833333333333336
1,1,20,9.24,1.2,32.95,78.85
4,1,47,15.78,0.46808510638297873,44.12765957446808,83.63829787234043
4,6,46,10.98,0.5434782608695652,85.52173913043478,63.32608695652174
5,1,59,15.88,0.6440677966101694,43.898305084745765,82.45762711864407
6,1,78,17.45,0.6794871794871795,46.6025641025641,83.88461538461539
7,1,52,13.56,0.6730769230769231,45.11538461538461,80.1923076923077
8,1,87,20.75,0.4942528735632184,42.264367816091955,81.6896551724138
9,1,94,20.57,0.6170212765957447,41.6063829787234,80.94680851063829
9,6,5,3.46,0.0,85.4,60.2
10,1,77,18.51,0.6363636363636364,39.63636363636363,80.79220779220779
11,7,33,8.11,0.2727272727272727,85.21212121212122,58.515151515151516
17,2,11,4.0,0.2727272727272727,37.18181818181818,56.18181818181818
27,6,17,5.29,0.0,69.70588235294117,65.11764705882354
28,6,18,5.57,0.4444444444444444,68.61111111111111,60.77777777777778
29,6,16,5.21,0.25,69.4375,62.625
46,2,18,12.09,0.3888888888888889,36.611111111111114,57.611111111111114
48,2,23,7.23,0.4782608695652174,34.91304347826087,55.52173913043478
49,2,22,8.97,0.22727272727272727,33.54545454545455,58.27272727272727
