video,frame,filament_id,voxel_count,volume_um3,z_plane_count,centroid_x_um,centroid_y_um,centroid_z_um,z_spread_um,robust_length_um,span_length_um,arc_length_um,max_xy_slice_length_um,principal_axis_x,principal_axis_y,principal_axis_z,linearity_r2,rod_fit_rmse_um,rod_fit_diameter_um,rod_fit_cv,angle_to_xy_deg,angle_to_xz_deg,angle_to_yz_deg,dominant_plane,mean_intensity,sum_intensity,max_intensity
ch20_URA7_URA8_001_hyperstack_crop_02,25,1,100,2.6999999999999997,5,21.015,16.8,0.342,1.2,2.841704129337168,3.130572584914769,8.316963397257915,8.826328864220375,-0.017600101050176977,-0.9647448364297904,0.2625978618059954,0.7115994968824361,0.5738708103009603,1.1477416206019206,0.20194600992286152,15.224266081093187,74.74074775998794,1.0084635779599533,yz,176.9600067138672,17696.0,205.0
ch20_URA7_URA8_001_hyperstack_crop_02,26,1,94,2.538,4,20.661702127659574,17.157446808510635,0.2999999999999999,0.8999999999999999,1.9322353936825913,2.387339071281457,6.440582181379878,5.220800313913788,-0.9740311399969838,0.15826886311372873,0.16190832370469369,0.4693406826909292,0.5562646444436099,1.1125292888872198,0.28788658269189515,9.317679539869125,9.106429110207088,76.91395455893255,xz,181.0425567626953,17018.0,219.0
ch20_URA7_URA8_001_hyperstack_crop_02,27,1,227,6.128999999999999,5,20.842731277533037,17.514977973568282,0.37797356828193845,1.2,2.91355841387827,3.6104057240678893,4.776701031135268,7.778460858826225,0.48729494494838194,0.8267994653573743,-0.2809738078763098,0.5039614165673513,0.7848246880647538,1.5696493761295076,0.2693698140138076,16.318333194981477,55.77135579197372,29.16294068418835,xy,173.4317169189453,39369.0,209.0
ch20_URA7_URA8_001_hyperstack_crop_02,28,1,108,2.9159999999999995,4,20.580555555555552,17.625000000000004,0.35,0.8999999999999999,2.500050443614622,2.649230717340103,4.1005306852585175,5.887170649892887,0.24260415783313752,0.9128596489540186,-0.32837552270779874,0.5679843582768647,0.6542951678692361,1.3085903357384723,0.2617127864521179,19.17020595943849,65.90357436935449,14.040290991554839,yz,176.9166717529297,19107.0,217.0
ch20_URA7_URA8_001_hyperstack_crop_02,29,1,111,2.9969999999999994,5,20.391891891891895,17.713513513513515,0.391891891891892,1.2,2.1541842476499866,2.42702805297765,3.902708418102395,5.0487409619033565,0.5164898424892146,0.7219993196028944,-0.46038595232524643,0.5130177441877931,0.5965488697093749,1.1930977394187499,0.2769256484723412,27.41201510406536,46.21979561903723,31.097090221294568,xy,173.1351318359375,19218.0,203.0
ch20_URA7_URA8_001_hyperstack_crop_02,30,1,226,6.101999999999999,5,21.41283185840708,17.40929203539823,0.48584070796460177,1.2,3.1055607989036327,3.56413509381981,6.654897649676721,13.099586552236126,0.15458218857568046,0.9473823221762565,-0.2803053381637185,0.6154238594103941,0.6799799780869781,1.3599599561739562,0.21895561610870212,16.27842908325129,71.33076995206332,8.892565372171328,yz,172.58407592773438,39004.0,211.0
ch20_URA7_URA8_001_hyperstack_crop_02,31,1,138,3.726,5,21.884782608695648,17.243478260869566,0.4260869565217392,1.2,2.79592640161947,3.306282405670813,4.483318489149686,11.773176535200687,-0.5108851044965332,-0.7844150838194132,0.35169501884466525,0.6873355411808219,0.5286797008322844,1.0573594016645689,0.1890892766440705,20.591025135324657,51.66661298614124,30.722804108542718,xy,174.21014404296875,24041.0,208.0
ch20_URA7_URA8_001_hyperstack_crop_02,32,1,90,2.4299999999999997,4,22.15,16.88,0.37666666666666665,0.8999999999999999,2.31438199399962,2.72853469837234,3.678672863267232,4.167876668097655,-0.5155092079004707,-0.7696206032057965,0.37674179976606686,0.6238172647923823,0.4880648190044039,0.9761296380088078,0.21088343249722158,22.132007677467687,50.31983156813069,31.031497226054604,xy,175.8111114501953,15823.0,210.0
ch20_URA7_URA8_001_hyperstack_crop_02,33,1,184,4.967999999999999,5,22.493478260869566,16.356521739130432,0.47119565217391296,1.2,2.911086570184782,3.400136427915482,5.13673780415409,5.387396086052107,-0.7484358479060004,-0.5706407551199068,0.33795400599106534,0.6474655258907228,0.5964211399048757,1.1928422798097513,0.20487921795710035,19.75226998933782,34.794919651559496,48.455067267266024,xy,164.99456787109375,30359.0,191.0
ch20_URA7_URA8_001_hyperstack_crop_02,34,1,50,1.3499999999999999,4,22.625999999999994,16.83,0.24600000000000002,0.8999999999999999,2.0759019474132363,2.5092096712905523,4.54227912523684,6.401466595421792,-0.6170383814416862,-0.7056197356306151,0.34837397221435046,0.7023298718682529,0.3818002659862111,0.7636005319724222,0.18392018296527401,20.38789220110672,44.879633320349825,38.10018248094342,xy,170.55999755859375,8528.0,202.0
ch20_URA7_URA8_001_hyperstack_crop_02,35,1,285,7.694999999999999,5,17.56947368421053,14.864210526315787,0.41473684210526324,1.2,4.035965327758947,4.644004521746275,7.423247168089087,10.733983018252507,-0.5792456096327171,-0.8056068296056782,0.12438713685067954,0.7105501561328597,0.7168525277349216,1.4337050554698432,0.17761612638356553,7.145365095321978,53.66890089736732,35.397500316375805,xy,159.29122924804688,45398.0,188.0
ch20_URA7_URA8_001_hyperstack_crop_02,36,1,13,0.351,3,17.446153846153845,15.0,0.3923076923076923,0.6,0.8608242061167575,0.8901670336317795,1.3335355440894827,1.3242640687119303,-0.6088653410370336,-0.4669900064018928,0.6412513784816505,0.540625302967996,0.24230761240403198,0.48461522480806396,0.28148326996646594,39.885195054352444,27.839088055188753,37.50750487782872,xz,175.53846740722656,2282.0,208.0
ch20_URA7_URA8_001_hyperstack_crop_02,37,1,134,3.6179999999999994,5,17.399999999999995,15.926865671641792,0.49477611940298527,1.2,2.7508331779874378,4.119753486752571,6.315832049822799,6.0809195866150105,-0.8736389758952036,-0.41220454451340943,0.2585388815618892,0.7539032232776108,0.478882504224167,0.957765008448334,0.17408634884014546,14.983382197143735,24.343396274061053,60.88430584929469,xy,162.26866149902344,21744.0,198.0
ch20_URA7_URA8_001_hyperstack_crop_02,38,1,3,0.08099999999999999,2,16.5,15.399999999999999,0.7999999999999999,0.29999999999999993,0.42426406871192895,0.424264068711929,0.6000000000000006,0.3000000000000007,-0.0,-0.7071067811865495,-0.7071067811865457,0.75,0.10000000000000012,0.20000000000000023,0.23570226039551587,44.99999999999985,45.000000000000156,0.0,yz,163.6666717529297,491.0,167.0
ch20_URA7_URA8_001_hyperstack_crop_02,39,1,24,0.6479999999999999,2,18.400000000000002,16.7,0.125,0.3,1.3565248982195472,1.5192128513092211,4.010730531279849,4.215603716688021,-0.9987209540570441,-0.0413710763346064,0.029066991077576897,0.7441769000665837,0.26733981847808985,0.5346796369561797,0.19707697133239213,1.6656505166307536,2.3710647684678117,87.10180899936323,xy,154.3333282470703,3704.0,172.0
ch20_URA7_URA8_001_hyperstack_crop_02,40,1,80,2.1599999999999997,4,18.345,15.753749999999997,0.25125000000000003,0.8999999999999999,5.427730304188249,5.290261512022312,9.054494148526171,8.511872794464503,-0.979756211674883,-0.1993478763166269,-0.018389939981765056,0.9496983673487546,0.40377979559039684,0.8075595911807937,0.07439201525522086,1.05372534535632,11.498827213856941,78.45167744697568,xy,150.6750030517578,12054.0,173.0
ch20_URA7_URA8_001_hyperstack_crop_02,41,1,36,0.9719999999999999,3,18.658333333333328,15.216666666666665,0.16666666666666663,0.6,5.517374037086811,5.4321814981998795,9.98892012364982,9.644406197096075,-0.9109790388863785,-0.41181270125053576,-0.022967146065348144,0.8641617428403278,0.7813501564740375,1.562700312948075,0.14161631080690562,1.3160362535845334,24.31875683202571,65.64099999138165,xy,151.5833282470703,5457.0,175.0
ch20_URA7_URA8_001_hyperstack_crop_02,42,1,56,1.512,4,17.83392857142857,14.442857142857141,0.24642857142857139,0.8999999999999999,5.167640110934341,5.037459905652519,10.370000055241462,9.848703790342213,-0.7635325255872843,-0.6455904028755087,0.015202436822475405,0.7489162601097356,1.0864077181975573,2.1728154363951147,0.21023285191606117,0.8710690231595786,40.20995629221665,49.77661509310215,xy,153.5,8596.0,183.0
ch20_URA7_URA8_001_hyperstack_crop_02,43,1,203,5.481,4,18.146305418719212,13.85911330049261,0.3236453201970443,0.8999999999999999,5.891206658603853,6.245203036080878,13.705674001823741,18.154146838027792,-0.8756261211249516,-0.4821350500966004,0.02871740712564685,0.6776432158279286,1.3592526827422269,2.7185053654844538,0.2307256834653894,1.6456124662780949,28.82493858687537,61.119163676478955,xy,148.31527709960938,30108.0,174.0
ch20_URA7_URA8_001_hyperstack_crop_02,44,1,42,1.134,3,15.864285714285716,14.757142857142856,0.2857142857142857,0.6,4.8388000968461204,4.560382266615895,6.738296560666449,6.734069219079995,-0.9450653430352827,-0.3267289050817642,-0.009985989068445316,0.9279757237690055,0.35808041726827944,0.7161608345365589,0.07400190338544313,0.5721645375268695,19.070353129573988,70.92039750568632,xy,151.40475463867188,6359.0,172.0
ch20_URA7_URA8_001_hyperstack_crop_02,45,1,133,3.5909999999999997,4,16.540601503759397,15.207518796992481,0.42180451127819546,0.8999999999999999,5.353693681232687,5.476583846816507,10.183708768794673,11.496288172879469,-0.8405676050136343,-0.5406110849331228,-0.03443481158762,0.7474462962653354,1.0604379268156552,2.1208758536313104,0.19807594344312385,1.9733594906251102,32.72524773880076,57.20010592941525,xy,148.4887237548828,19749.0,177.0
ch20_URA7_URA8_001_hyperstack_crop_02,46,1,146,3.9419999999999993,4,15.891780821917807,15.700684931506848,0.3041095890410958,0.8999999999999999,5.937174501316882,6.381953642666793,14.570981864216202,12.457638766441454,-0.6790055918180777,-0.7323074684966919,0.05174145208388082,0.6895595992918538,1.1478035249999197,2.2956070499998393,0.1933248761250547,2.965891205202473,47.08018768981422,42.76598526703545,xy,148.76712036132812,21720.0,173.0
ch20_URA7_URA8_001_hyperstack_crop_02,47,1,115,3.105,4,15.923478260869565,15.62086956521739,0.2660869565217391,0.8999999999999999,6.647334924290843,6.608876538754595,12.547587454235275,14.694736361228303,-0.7586719945713762,-0.6496505278826641,0.048692877044445984,0.7234071938728439,1.189936532545685,2.37987306509137,0.17900956490057268,2.7909999972476274,40.51525835402412,49.347263323826546,xy,149.9478302001953,17244.0,175.0
ch20_URA7_URA8_001_hyperstack_crop_02,48,1,190,5.129999999999999,4,15.137368421052631,15.023684210526316,0.3915789473684211,0.8999999999999999,6.244836052436273,6.630753319674737,19.033943811073808,16.12579439688722,-0.7442142469288545,-0.6622096746507927,0.0873126649862974,0.5862945434820263,1.3232564160106604,2.6465128320213207,0.21189610181910595,5.009025388305127,41.46861366097759,48.09165301721065,xy,146.05262756347656,27750.0,176.0
