frame,filament_id,size_px,length_px,z,y,x
16,7,26,9.45,0.07692307692307693,62.76923076923077,48.65384615384615
19,7,36,12.64,0.3055555555555556,63.97222222222222,52.30555555555556
20,7,32,7.46,0.375,57.71875,55.625
21,7,40,8.79,1.05,55.525,52.9
22,7,105,18.52,1.1904761904761905,56.23809523809524,54.01904761904762
24,7,41,16.52,0.2926829268292683,59.292682926829265,54.292682926829265
25,7,42,18.73,0.07142857142857142,59.357142857142854,55.142857142857146
26,7,36,17.06,0.08333333333333333,59.333333333333336,55.111111111111114
28,7,32,21.59,0.8125,60.5,50.5
29,7,7,3.27,0.0,58.285714285714285,57.0
32,8,12,4.35,0.25,74.25,44.333333333333336
34,8,24,7.12,0.4583333333333333,75.25,44.875
35,8,27,7.51,0.4444444444444444,77.07407407407408,43.407407407407405
37,8,76,20.57,0.39473684210526316,81.13157894736842,49.026315789473685
38,8,39,9.75,0.5641025641025641,81.33333333333333,42.12820512820513
39,8,51,12.79,0.3333333333333333,78.37254901960785,42.76470588235294
40,7,6,3.35,0.16666666666666666,62.333333333333336,54.166666666666664
40,8,27,8.25,0.48148148148148145,75.77777777777777,43.22222222222222
41,7,22,6.3,0.5909090909090909,61.0,51.5
42,7,28,6.11,0.5714285714285714,60.5,52.214285714285715
43,7,26,6.32,0.34615384615384615,60.0,51.5
44,7,32,7.55,0.90625,60.125,50.40625
45,7,43,8.71,1.1395348837209303,62.627906976744185,46.46511627906977
46,7,38,9.67,0.7894736842105263,65.28947368421052,44.36842105263158
47,7,35,8.84,0.5714285714285714,63.48571428571429,48.22857142857143
48,7,38,8.77,0.7368421052631579,63.3421052631579,44.36842105263158
49,7,55,9.37,0.7818181818181819,59.61818181818182,48.81818181818182
