frame,filament_id,size_px,length_px,z,y,x
1,5,9,3.46,0.4444444444444444,84.0,49.0
3,1,31,7.81,1.3870967741935485,51.74193548387097,65.93548387096774
3,5,21,6.68,1.0,83.80952380952381,47.285714285714285
4,1,32,7.45,0.59375,46.21875,63.78125
4,5,28,7.34,1.1071428571428572,82.82142857142857,50.75
5,1,34,7.28,0.35294117647058826,49.411764705882355,64.0
5,5,19,5.86,1.4736842105263157,81.63157894736842,53.05263157894737
6,1,36,6.96,0.8888888888888888,51.0,62.72222222222222
6,5,29,7.5,1.2413793103448276,83.20689655172414,52.37931034482759
7,1,39,8.69,0.8461538461538461,51.38461538461539,59.35897435897436
7,5,21,5.74,1.4285714285714286,83.95238095238095,50.80952380952381
8,1,24,6.28,0.875,51.583333333333336,58.791666666666664
8,5,17,5.72,1.8235294117647058,81.70588235294117,50.705882352941174
9,1,53,8.95,0.6981132075471698,50.58490566037736,58.905660377358494
9,5,15,6.1,1.1333333333333333,81.06666666666666,51.4
10,1,41,8.28,0.36585365853658536,50.21951219512195,61.21951219512195
10,5,28,6.88,1.7142857142857142,80.46428571428571,50.92857142857143
11,1,26,6.64,0.34615384615384615,50.84615384615385,61.53846153846154
11,5,15,5.33,1.3333333333333333,81.33333333333333,51.46666666666667
12,1,31,7.46,0.3870967741935484,49.096774193548384,62.38709677419355
12,5,27,9.16,1.037037037037037,79.85185185185185,51.18518518518518
13,1,25,7.02,0.28,48.68,61.32
13,5,17,5.53,1.5294117647058822,79.41176470588235,50.64705882352941
14,1,14,5.38,0.07142857142857142,49.285714285714285,62.92857142857143
25,1,13,4.5,2.4615384615384617,46.61538461538461,51.38461538461539
26,1,6,3.35,3.0,45.333333333333336,51.166666666666664
28,1,23,10.77,2.130434782608696,47.04347826086956,50.82608695652174
31,5,6,4.2,0.0,86.66666666666667,46.5
32,1,9,3.46,0.4444444444444444,46.0,50.0
33,5,6,3.58,0.0,84.5,49.0
34,1,7,4.49,2.0,45.42857142857143,51.285714285714285
35,1,8,9.87,0.75,46.875,53.0
35,5,6,3.58,1.8333333333333333,84.5,48.0
36,5,6,3.35,2.0,86.66666666666667,48.833333333333336
37,1,7,3.27,0.0,49.714285714285715,55.0
40,1,8,4.25,0.875,45.25,52.375
49,1,17,8.21,0.47058823529411764,45.705882352941174,51.529411764705884
