frame,filament_id,size_px,length_px,z,y,x
34,4,29,11.98,0.2413793103448276,82.48275862068965,62.58620689655172
35,4,12,9.66,0.75,82.08333333333333,60.666666666666664
37,4,11,4.68,0.2727272727272727,85.63636363636364,59.36363636363637
41,1,6,4.0,0.0,51.333333333333336,59.333333333333336
41,4,15,10.11,0.13333333333333333,82.2,61.333333333333336
42,1,45,16.79,0.35555555555555557,52.15555555555556,59.68888888888889
43,1,18,12.82,0.4444444444444444,54.22222222222222,62.666666666666664
44,1,12,20.33,0.8333333333333334,53.916666666666664,57.583333333333336
45,1,6,4.44,0.8333333333333334,59.5,62.166666666666664
46,1,9,13.12,0.1111111111111111,60.55555555555556,62.77777777777778
47,1,28,16.11,0.07142857142857142,60.0,62.214285714285715
47,4,12,4.67,0.4166666666666667,89.0,60.5
48,1,29,7.12,0.5172413793103449,58.310344827586206,62.89655172413793
48,4,10,9.89,0.3,88.5,58.9
49,1,68,11.6,0.5735294117647058,56.911764705882355,60.220588235294116
