frame,filament_id,size_px,length_px,z,y,x
10,8,12,5.46,0.08333333333333333,88.41666666666667,61.0
18,8,7,3.27,0.0,94.0,67.28571428571429
26,4,20,7.48,0.4,50.3,85.05
27,4,17,5.64,0.8823529411764706,54.411764705882355,84.58823529411765
28,4,41,9.2,0.5609756097560976,53.75609756097561,83.53658536585365
28,7,17,5.72,0.7058823529411765,77.29411764705883,64.70588235294117
29,4,17,5.34,0.23529411764705882,52.88235294117647,83.41176470588235
33,7,8,3.7,0.75,69.125,59.125
36,4,12,4.35,0.5833333333333334,48.666666666666664,69.75
40,3,36,8.8,0.5555555555555556,50.638888888888886,47.083333333333336
41,3,35,9.28,1.3142857142857143,48.42857142857143,46.48571428571429
42,3,33,10.65,0.7878787878787878,50.42424242424242,46.878787878787875
43,3,37,13.24,1.2162162162162162,49.83783783783784,45.972972972972975
44,3,42,13.14,1.0476190476190477,51.404761904761905,46.714285714285715
45,3,51,13.45,1.1372549019607843,54.78431372549019,43.11764705882353
46,3,51,14.19,0.7843137254901961,56.94117647058823,43.27450980392157
47,3,72,16.08,0.875,55.888888888888886,41.5
48,3,61,14.0,0.8360655737704918,50.77049180327869,38.16393442622951
49,3,37,10.29,0.7027027027027027,48.054054054054056,39.648648648648646
