frame,filament_id,size_px,length_px,z,y,x
14,5,5,3.46,0.2,76.2,71.4
31,2,13,5.26,0.0,61.0,58.69230769230769
32,2,78,20.36,0.7948717948717948,58.794871794871796,62.19230769230769
33,2,44,12.17,0.9318181818181818,59.95454545454545,67.52272727272727
34,2,47,12.49,0.9148936170212766,60.361702127659576,66.87234042553192
35,2,32,8.85,1.15625,61.75,65.09375
36,2,46,12.06,0.8695652173913043,64.26086956521739,63.71739130434783
37,2,62,14.84,1.435483870967742,67.09677419354838,60.58064516129032
38,2,60,13.77,1.0833333333333333,67.75,58.733333333333334
39,2,60,13.49,1.05,65.98333333333333,58.483333333333334
40,2,60,15.62,1.2166666666666666,63.416666666666664,60.45
41,2,57,13.97,1.105263157894737,62.43859649122807,61.719298245614034
42,2,59,14.09,0.8135593220338984,62.08474576271186,61.644067796610166
43,2,57,15.02,1.4385964912280702,60.96491228070175,60.50877192982456
44,2,48,12.81,1.3125,63.25,59.729166666666664
45,2,26,8.71,0.8461538461538461,67.76923076923077,60.76923076923077
46,2,41,12.7,1.024390243902439,68.26829268292683,58.73170731707317
47,2,38,11.76,1.0,67.52631578947368,58.31578947368421
