frame,filament_id,size_px,length_px,z,y,x
24,6,25,6.36,0.6,72.56,55.08
26,6,10,4.13,0.3,69.8,54.0
34,2,8,4.25,0.125,53.75,53.625
35,2,36,8.4,0.6111111111111112,54.166666666666664,52.22222222222222
36,2,31,9.53,0.6774193548387096,58.064516129032256,50.096774193548384
37,2,52,12.71,0.8653846153846154,57.76923076923077,49.21153846153846
38,2,50,11.92,1.0,55.94,48.76
39,2,55,14.91,1.2,52.74545454545454,46.89090909090909
40,2,50,12.91,1.0,52.22,51.12
41,2,48,14.05,0.9791666666666666,50.645833333333336,52.270833333333336
42,2,50,11.21,0.96,51.88,51.62
43,2,47,12.48,0.8085106382978723,48.38297872340426,48.765957446808514
44,2,56,10.8,1.0357142857142858,50.482142857142854,50.892857142857146
45,2,56,12.58,0.875,52.732142857142854,47.160714285714285
46,2,53,12.01,0.6037735849056604,55.20754716981132,47.16981132075472
47,2,53,11.42,0.8490566037735849,53.264150943396224,45.9622641509434
48,2,58,11.43,1.0344827586206897,52.1551724137931,44.87931034482759
49,2,52,10.07,0.9807692307692307,49.01923076923077,46.13461538461539
