frame,filament_id,size_px,length_px,z,y,x
6,3,10,8.58,1.9,65.2,66.8
7,3,17,5.34,0.29411764705882354,62.11764705882353,69.41176470588235
9,3,15,6.92,0.0,56.06666666666667,58.2
12,3,32,7.63,0.5,53.21875,67.0625
13,3,69,14.91,0.5362318840579711,58.391304347826086,67.85507246376811
14,3,31,7.81,0.967741935483871,63.38709677419355,66.03225806451613
15,3,50,10.62,1.14,65.68,66.96
16,3,30,7.55,0.9,69.06666666666666,63.833333333333336
17,3,86,14.6,0.9186046511627907,67.87209302325581,65.36046511627907
18,3,13,4.54,0.6923076923076923,72.84615384615384,65.53846153846153
19,3,18,5.95,0.8888888888888888,71.72222222222223,66.55555555555556
24,3,16,8.47,0.25,67.8125,66.75
25,3,18,5.86,0.8888888888888888,71.77777777777777,65.16666666666667
26,3,13,12.41,0.6153846153846154,68.6923076923077,65.76923076923077
27,3,27,9.76,0.3333333333333333,58.81481481481482,57.96296296296296
28,3,11,4.56,0.09090909090909091,57.09090909090909,58.63636363636363
32,3,8,3.7,0.125,56.875,61.875
33,3,31,28.31,0.25806451612903225,55.45161290322581,61.774193548387096
34,3,29,6.81,0.5517241379310345,53.793103448275865,58.44827586206897
36,3,16,13.7,0.375,70.375,66.875
43,3,19,5.33,0.3684210526315789,52.78947368421053,60.0
44,3,20,19.07,0.45,55.85,61.65
45,3,28,25.43,0.6428571428571429,59.285714285714285,60.142857142857146
46,3,29,7.55,0.7241379310344828,57.724137931034484,59.689655172413794
47,3,30,7.17,0.8666666666666667,57.06666666666667,62.3
48,3,25,6.02,0.6,55.88,57.2
49,3,33,7.82,0.45454545454545453,54.90909090909091,57.333333333333336
