frame,filament_id,size_px,length_px,z,y,x
5,4,5,3.46,0.0,75.2,64.4
6,4,18,5.83,0.7222222222222222,75.33333333333333,65.16666666666667
7,4,6,3.43,0.0,76.16666666666667,65.16666666666667
32,4,29,15.65,0.1724137931034483,71.58620689655173,63.93103448275862
38,4,6,16.93,0.0,76.5,64.66666666666667
39,4,17,7.19,0.4117647058823529,78.3529411764706,60.11764705882353
46,1,23,5.53,0.6956521739130435,55.82608695652174,60.0
47,1,33,7.23,0.6363636363636364,55.45454545454545,57.90909090909091
48,1,32,8.31,0.84375,55.625,55.59375
49,1,34,8.38,0.7647058823529411,53.470588235294116,57.55882352941177
